ID,SENNC14,AGE,AGE3,AGE8,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND,ATTEND2,BACKSIDE,BORNINNC14,BRNAGAIN,CALL,CDNUM,CHILD12,CONTACTHAGAN,CONTACTNC14,CONTACTTILLIS,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVDEM2,FAVREP2,FOROBAMAS,GEOCODE,GOVTDO10,HAGANTOOCLOSE,HEALTHCARE14,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME14GEN,INCWHITE,ISIS14,ISSUE14,LATINO,MARCHILD,MARRIED,MINWAGE14,MOVETONC14,MOVETONC10YR,NECWORR2,NECWORRY,OBAMA2,OBAMA4,OBAMAANG,OBAMAANG2,OVER45,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,RACE,RACEAI,RCONGANG,RCONGANG2,REGION,SAMESEXM12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TILLISCNSRV,TIME14FEWD,TIME14MTH,TIME14WK,TIMESEN14,TRACK,UNFAIRHAGAN,UNFAIRNC14,UNFAIRTILLIS,VERSION,VETVOTER,VOTERID14,WEIGHT,WHNCLINC,WHTEVANG
1821.0,Thom Tillis,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,All others,All others,More than once a week,Weekly,Complete,Born in North Carolina,Yes,,,Yes,No,Neither of them,No,High school graduate,No college degree,High school graduate or less,Non white no college degree,,,Barack Obama was not a factor,5.0,,,Did not go far enough,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",,The economy,No,Married with children,Yes,,I was born in North Carolina,More than 10 years,,,,,Angry,"Dissatisfied, but not angry or angry",45+,18-64,Men with children,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,All others,Conservative,,Independent/Something else,Conservative Republicans,Other,Asian,State questionnaire,Asian,Asian,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",South,No,Male,All other races,Married men,Rural,Small Cities/Rural, North Carolina,Telephone survey,,,,,,,,,,Version 2,,No,4.20461416244507,No,All others
1819.0,Thom Tillis,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,A few times a month,Occasionally,Complete,Born in North Carolina,No,,,No,No,Neither of them,No,High school graduate,No college degree,High school graduate or less,White no college degree,,,Barack Obama was not a factor,1.0,,,Went too far,,,,,,,,,Health care,No,All others,No,,I was born in North Carolina,More than 10 years,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,65+,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,,,,,White,White,State questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",South,No,Female,White women,Non married women,Suburbs,Suburbs, North Carolina,Telephone survey,,,,,,,,,,Version 2,,No,0.749599814414978,,All others
1817.0,Thom Tillis,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Once a week,Weekly,Complete,Moved to North Carolina,No,,,Yes,No,Neither of them,No,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,To express opposition to Barack Obama,3.0,,,Went too far,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,The economy,No,Married with children,Yes,,10+ years but not born here,More than 10 years,,,,,Angry,"Dissatisfied, but not angry or angry",45+,18-64,Women with children,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Moderate,,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",South,Yes,Female,White women,Married women,Suburbs,Suburbs, North Carolina,Telephone survey,,,,,,,,,,Version 2,,Omit,3.85674953460693,No,All others
1814.0,Thom Tillis,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,More than once a week,Weekly,Complete,Born in North Carolina,Yes,,,No,No,Neither of them,No,High school graduate,No college degree,High school graduate or less,White no college degree,,,To express opposition to Barack Obama,5.0,,,Did not go far enough,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",,The economy,No,All others,No,,I was born in North Carolina,More than 10 years,,,,,Angry,"Dissatisfied, but not angry or angry",45+,18-64,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,,,,,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",South,No,Male,White men,Non married men,"Cities 10,000-50,000",Small Cities/Rural, North Carolina,Telephone survey,,,,,,,,,,Version 2,,Yes,1.15263974666595,Yes,White Born-again/Evangelical Christians
1810.0,Thom Tillis,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,All others,All others,More than once a week,Weekly,Complete,Moved to North Carolina,Yes,,,Yes,No,Neither of them,No,College graduate,College graduate,More than High school graduate,Non white college degree,,,To express support for Barack Obama,3.0,,,Went too far,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",,The economy,No,Married with children,Yes,,10+ years but not born here,More than 10 years,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,18-64,Men with children,Independent/Something else,Non-black non-Democrat,All Other,Something else,Independent Men,All others,Conservative,,Moderate/Liberal Republicans,Conservative Independents,Other,American Indian,State questionnaire,Other,American Indian,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",South,Yes,Male,All other races,Married men,"Cities over 500,000","Cities over 50,000", North Carolina,Telephone survey,,,,,,,,,,Version 2,,Yes,1.17734146118164,No,All others
1807.0,Thom Tillis,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,More than once a week,Weekly,Complete,Born in North Carolina,Yes,,,Yes,No,Omit,Omit,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,To express opposition to Barack Obama,3.0,,,Went too far,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,Illegal immigration,No,Married with children,Yes,,I was born in North Carolina,More than 10 years,,,,,Angry,"Dissatisfied, but not angry or angry",45+,18-64,Women with children,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",South,No,Female,White women,Married women,Suburbs,Suburbs, North Carolina,Telephone survey,,,,,,,,,,Version 2,,Omit,2.47600507736206,No,White Born-again/Evangelical Christians
1804.0,Thom Tillis,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Once a week,Weekly,Complete,Born in North Carolina,Yes,,,No,Yes,Both of them,Yes,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,To express opposition to Barack Obama,5.0,,,Went too far,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",,Illegal immigration,No,All others,Yes,,I was born in North Carolina,More than 10 years,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,18-64,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",South,No,Female,White women,Married women,Rural,Small Cities/Rural, North Carolina,Telephone survey,,,,,,,,,,Version 2,,No,0.906217038631439,Yes,White Born-again/Evangelical Christians
70636.0,Thom Tillis,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,Complete,,,Call 2,13.0,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Unfavorable,,1.0,Government is doing too many things better left to businesses and individuals,Too often,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Approve,,No,,,Oppose,,,Worried,Very worried,Disapprove,Strongly disapprove,,,45+,65+,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Conservative,113.0,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,White,White,,,South,,Male,White men,,Rural,Small Cities/Rural, North Carolina,Election day exit poll,Not conservative enough,Before that,In the last month,In the last week,In the last week,Seriously off on the wrong track,Kay Hagan did,Both of them,Thom Tillis did,Version 1,Yes,,0.755852103233337,No,
70631.0,Thom Tillis,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,More than once a week,Weekly,Complete,Born in North Carolina,Yes,Call 2,1.0,No,Yes,Both of them,Yes,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,To express opposition to Barack Obama,4.0,,,Went too far,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",,Foreign policy,No,All others,No,,I was born in North Carolina,More than 10 years,,,,,Angry,"Dissatisfied, but not angry or angry",45+,65+,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,22.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",South,No,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Election day exit poll,,,,,,,,,,Version 2,,No,0.690424203872681,Yes,White Born-again/Evangelical Christians
70626.0,Thom Tillis,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Once a week,Weekly,Complete,Born in North Carolina,No,Call 2,5.0,Yes,No,Only Tillis,Yes,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,Barack Obama was not a factor,4.0,,,Was about right,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",,The economy,No,All others,No,,I was born in North Carolina,More than 10 years,,,,,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",18-44,18-64,Women with children,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,25.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",South,Yes,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Election day exit poll,,,,,,,,,,Version 2,,No,0.567135751247406,Yes,All others
70625.0,Thom Tillis,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,More than once a week,Weekly,Complete,Moved to North Carolina,Yes,Call 2,1.0,Yes,No,Neither of them,No,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,Barack Obama was not a factor,2.0,,,Was about right,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,The economy,No,Married with children,Yes,,10+ years but not born here,More than 10 years,,,,,Angry,"Dissatisfied, but not angry or angry",45+,18-64,Men with children,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,31.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",South,No,Male,White men,Married men,Rural,Small Cities/Rural, North Carolina,Election day exit poll,,,,,,,,,,Version 2,,No,0.779414296150208,No,White Born-again/Evangelical Christians
1605.0,Thom Tillis,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,Complete,,,,,,,,,No high school diploma,No college degree,High school graduate or less,White no college degree,Favorable,Favorable,,5.0,Government is doing too many things better left to businesses and individuals,Too often,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Approve,,No,,,Oppose,,,Worried,Very worried,Disapprove,Strongly disapprove,,,45+,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,Conservative,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,,,South,,Male,White men,,Rural,Small Cities/Rural, North Carolina,Telephone survey,About right,Before that,Before that,Before that,Before that,Seriously off on the wrong track,Kay Hagan did,Both of them,Thom Tillis did,Version 1,No,,1.15263974666595,No,
1788.0,Thom Tillis,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Once a week,Weekly,Complete,Moved to North Carolina,Yes,,11.0,No,Yes,Both of them,Yes,High school graduate,No college degree,High school graduate or less,White no college degree,,,To express opposition to Barack Obama,5.0,,,Was about right,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",,The economy,No,All others,Yes,,10+ years but not born here,More than 10 years,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,65+,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",South,No,Female,White women,Married women,Suburbs,Suburbs, North Carolina,Telephone survey,,,,,,,,,,Version 2,,Yes,1.46530342102051,Yes,White Born-again/Evangelical Christians
1783.0,Thom Tillis,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Once a week,Weekly,Complete,Born in North Carolina,Yes,,10.0,No,No,Neither of them,No,High school graduate,No college degree,High school graduate or less,White no college degree,,,Barack Obama was not a factor,5.0,,,Omit,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",,The economy,No,All others,No,,I was born in North Carolina,More than 10 years,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,65+,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,Omit,Omit,South,No,Female,White women,Non married women,Suburbs,Suburbs, North Carolina,Telephone survey,,,,,,,,,,Version 2,,No,0.732651710510254,Yes,White Born-again/Evangelical Christians
1781.0,Thom Tillis,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,A few times a year,Occasionally,Complete,Moved to North Carolina,No,,1.0,No,Yes,Only Hagan,No,College graduate,College graduate,More than High school graduate,White college degree,,,To express opposition to Barack Obama,1.0,,,Went too far,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",,Illegal immigration,No,All others,No,,10+ years but not born here,More than 10 years,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,65+,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",South,No,Female,White women,Non married women,Rural,Small Cities/Rural, North Carolina,Telephone survey,,,,,,,,,,Version 2,,Yes,0.749599814414978,No,All others
