ID,SENSC14,SEN2SC14,GOVSC14,AGE,AGE3,AGE8,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BRNAGAIN,CALL,CDNUM,CLIMATECHANGE,DEMPRIM2016,DEMPRIM2016DEMSONLY,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVDEM2,FAVHALEY,FAVREP2,FAVSHEHEEN,GEOCODE,GOPPRIM2016,GOPPRIM2016REPSONLY,GOVTDO10,HEALTHCARE14,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME14GEN,INCWHITE,ISIS14,ISSUE14,LATINO,MARRIED,NECWORR2,NECWORRY,OBAMA2,OBAMA4,OBAMAANG,OBAMAANG2,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,RACE,RACEAI,RCONGANG,RCONGANG2,REGION,SAMESEXM12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TEABRN,TEAPARTY,TEAPARTY3,TELEPOLL,TRACK,VERSION,VETVOTER,WHNCLINC,WHTEVANG,ZIPCODE,WEIGHT
54302.0,Brad Hutto,Joyce Dickerson,Vincent Sheheen,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,,Call 1,4.0,Yes,,,High school graduate,No college degree,High school graduate or less,White no college degree,Favorable,Unfavorable,Unfavorable,Favorable,1.0,,,Government should do more to solve problems,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Approve,,No,No,Worried,Somewhat worried,Approve,Strongly approve,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Moderate,50.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,,,South,,Male,White men,Non married men,"Cities 50,000-500,000","Cities over 50,000",South Carolina,,,,Election day exit poll,Seriously off on the wrong track,Version 1,No,Yes,,29607.0,0.822592556476593
70462.0,Brad Hutto,Joyce Dickerson,Vincent Sheheen,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 2,6.0,Yes,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Favorable,Unfavorable,Favorable,3.0,,,Government should do more to solve problems,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Omit,,No,No,Worried,Very worried,Approve,Somewhat approve,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Moderate,95.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,,,South,,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000",South Carolina,,,,Election day exit poll,Seriously off on the wrong track,Version 1,No,Yes,,29210.0,1.21735644340515
54251.0,Brad Hutto,Joyce Dickerson,Vincent Sheheen,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,Latino 60+,Latino 65+,Complete,,Call 1,6.0,,,,High school graduate,No college degree,High school graduate or less,Non white no college degree,,,,,5.0,,,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Approve,Health care,Yes,,Worried,Somewhat worried,Approve,Strongly approve,,,45+,65+,Democrat,Non-black Democrat,Latino Democrat,Democrat,Democratic Women,Non-White Democrats,Moderate,15.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Other,Black,National questionnaire,Hispanic/Latino,Hispanic/Latino,,,South,,Female,Latino women,,Suburbs,Suburbs,South Carolina,,,,Election day exit poll,,Version 1,No,No,,29472.0,0.943840324878693
54234.0,Brad Hutto,Joyce Dickerson,Vincent Sheheen,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 1,6.0,Yes,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Unfavorable,Unfavorable,Favorable,5.0,,,Government should do more to solve problems,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Disapprove,,,Yes,Not worried,Not too worried,Approve,Strongly approve,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Liberal,16.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,,,South,,Female,White women,Married women,Suburbs,Suburbs,South Carolina,,,,Election day exit poll,Seriously off on the wrong track,Version 1,No,No,,29479.0,1.02952587604523
54224.0,Brad Hutto,Joyce Dickerson,Vincent Sheheen,30-44,30-59,40-44,18-44,30-44,40-49,Black 30-44,Black 30-44,Black 30-44,Complete,,Call 1,5.0,Yes,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Favorable,Unfavorable,Unfavorable,Favorable,3.0,,,Government should do more to solve problems,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and non white",Approve,,No,Yes,Worried,Very worried,Approve,Strongly approve,,,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats,Moderate,43.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,State questionnaire,Black,Black,,,South,,Female,Black women,Married women,Suburbs,Suburbs,South Carolina,,,,Election day exit poll,Seriously off on the wrong track,Version 1,No,No,,29180.0,0.807960212230682
54190.0,Brad Hutto,Joyce Dickerson,Vincent Sheheen,45-65,60+,60-64,45+,60+,50-64,Black 60+,Black 60+,Black 45-64,Complete,,Call 1,1.0,Yes,,,Postgraduate study,College graduate,More than High school graduate,Non white college degree,Favorable,Unfavorable,Unfavorable,Favorable,5.0,,,Government should do more to solve problems,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and non white",Disapprove,,No,No,Not worried,Not too worried,Approve,Strongly approve,,,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats,Moderate,37.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,State questionnaire,Black,Black,,,South,,Female,Black women,Non married women,"Cities 50,000-500,000","Cities over 50,000",South Carolina,,,,Election day exit poll,Generally going in the right direction,Version 1,No,No,,29420.0,0.931255757808685
86570.0,Brad Hutto,Joyce Dickerson,Vincent Sheheen,18-29,18-29,25-29,18-44,18-29,25-29,Black 18-29,Black 18-29,Black 18-29,Complete,,Call 3,5.0,Yes,,,High school graduate,No college degree,High school graduate or less,Non white no college degree,Favorable,Unfavorable,Unfavorable,Favorable,3.0,,,Government is doing too many things better left to businesses and individuals,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and non white",Disapprove,,No,No,Worried,Very worried,Approve,Strongly approve,,,18-44,18-64,Independent/Something else,Black non-Democrat,Black Independent,Independent,Independent Women,All others,Liberal,43.0,Moderate/Liberal Republicans,Liberal Independents,Black,Black,State questionnaire,Black,Black,,,South,,Female,Black women,Non married women,Suburbs,Suburbs,South Carolina,,,,Election day exit poll,Seriously off on the wrong track,Version 1,No,No,,29180.0,0.938773572444916
70372.0,Brad Hutto,Joyce Dickerson,Vincent Sheheen,18-29,18-29,18-24,18-44,18-29,18-24,Black 18-29,Black 18-29,Black 18-29,Complete,,Call 2,6.0,Yes,,,High school graduate,No college degree,High school graduate or less,Non white no college degree,Favorable,Unfavorable,Unfavorable,Favorable,3.0,,,Government should do more to solve problems,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",Disapprove,,No,No,Worried,Somewhat worried,Approve,Strongly approve,,,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats,Moderate,95.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,State questionnaire,Black,Black,,,South,,Female,Black women,Non married women,"Cities 50,000-500,000","Cities over 50,000",South Carolina,,,,Election day exit poll,Seriously off on the wrong track,Version 1,No,No,,29210.0,1.4269357919693
54163.0,Brad Hutto,Joyce Dickerson,Vincent Sheheen,45-65,30-59,50-59,45+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,Complete,,Call 1,5.0,No,,,No high school diploma,No college degree,High school graduate or less,Non white no college degree,Favorable,Unfavorable,Unfavorable,Favorable,3.0,,,Omit,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",Disapprove,,No,No,Worried,Very worried,Approve,Strongly approve,,,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats,Moderate,43.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,State questionnaire,Black,Black,,,South,,Female,Black women,Non married women,Suburbs,Suburbs,South Carolina,,,,Election day exit poll,Seriously off on the wrong track,Version 1,No,No,,29180.0,0.807960212230682
54134.0,Brad Hutto,Joyce Dickerson,Vincent Sheheen,65+,60+,65 or over,45+,60+,65+,Black 60+,Black 60+,Black 65+,Complete,,Call 1,6.0,Yes,,,Postgraduate study,College graduate,More than High school graduate,Non white college degree,Favorable,Unfavorable,Unfavorable,Favorable,5.0,,,Government should do more to solve problems,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and non white",Approve,,No,Yes,Not worried,Not too worried,Approve,Strongly approve,,,45+,65+,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Men,Non-White Democrats,Moderate,16.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,State questionnaire,Black,Black,,,South,,Male,Black men,Married men,Suburbs,Suburbs,South Carolina,,,,Election day exit poll,Generally going in the right direction,Version 1,No,No,,29479.0,1.21454393863678
70310.0,Brad Hutto,Joyce Dickerson,Vincent Sheheen,18-29,18-29,18-24,18-44,18-29,18-24,Black 18-29,Black 18-29,Black 18-29,Complete,,Call 2,6.0,,,,,,,,,,,,5.0,,,,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",Disapprove,Health care,No,,Worried,Very worried,Approve,Strongly approve,,,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats,Moderate,15.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,National questionnaire,Black,Black,,,South,,Female,Black women,,Suburbs,Suburbs,South Carolina,,,,Election day exit poll,,Version 1,No,,,29472.0,1.04369151592255
70303.0,Brad Hutto,Joyce Dickerson,Vincent Sheheen,30-44,30-59,30-39,18-44,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,Complete,,Call 2,6.0,Yes,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Favorable,Unfavorable,Unfavorable,Favorable,3.0,,,Government should do more to solve problems,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",Disapprove,,No,No,Worried,Very worried,Approve,Strongly approve,,,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats,Moderate,95.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,State questionnaire,Black,Black,,,South,,Female,Black women,Non married women,"Cities 50,000-500,000","Cities over 50,000",South Carolina,,,,Election day exit poll,Seriously off on the wrong track,Version 1,No,No,,29210.0,1.22809946537018
54100.0,Brad Hutto,Joyce Dickerson,Vincent Sheheen,18-29,18-29,25-29,18-44,18-29,25-29,Black 18-29,Black 18-29,Black 18-29,Complete,,Call 1,6.0,Yes,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Favorable,Unfavorable,Unfavorable,Favorable,3.0,,,Government should do more to solve problems,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",Approve,,No,No,Worried,Very worried,Approve,Strongly approve,,,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats,Liberal,97.0,Liberal Democrats,Liberal Democrats,Black,Black,State questionnaire,Black,Black,,,South,,Female,Black women,Non married women,"Cities 50,000-500,000","Cities over 50,000",South Carolina,,,,Election day exit poll,Generally going in the right direction,Version 1,No,No,,29203.0,0.990927636623383
54085.0,Brad Hutto,Joyce Dickerson,Vincent Sheheen,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 1,1.0,Yes,,,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Favorable,Unfavorable,Favorable,5.0,,,Government should do more to solve problems,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Approve,,No,Yes,Worried,Very worried,Approve,Somewhat approve,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Liberal,10.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,,,South,,Female,White women,Married women,"Cities 10,000-50,000",Small Cities/Rural,South Carolina,,,,Election day exit poll,Generally going in the right direction,Version 1,No,No,,29906.0,0.902597963809967
54078.0,Brad Hutto,Joyce Dickerson,Vincent Sheheen,45-65,30-59,50-59,45+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,Complete,,Call 1,6.0,Yes,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Favorable,Unfavorable,Unfavorable,Unfavorable,5.0,,,Government should do more to solve problems,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",Approve,,No,No,Worried,Very worried,Approve,Somewhat approve,,,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats,Moderate,16.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,State questionnaire,Black,Black,,,South,,Female,Black women,Non married women,Suburbs,Suburbs,South Carolina,,,,Election day exit poll,Generally going in the right direction,Version 1,No,No,,29479.0,1.03861129283905
70235.0,Brad Hutto,Joyce Dickerson,Vincent Sheheen,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,,Call 2,7.0,Yes,,,High school graduate,No college degree,High school graduate or less,White no college degree,Favorable,Unfavorable,Unfavorable,Favorable,4.0,,,Government should do more to solve problems,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Approve,,No,Yes,Not worried,Not too worried,Approve,Strongly approve,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,Moderate,71.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,,,South,,Male,White men,Married men,"Cities 10,000-50,000",Small Cities/Rural,South Carolina,,,,Election day exit poll,Generally going in the right direction,Version 1,No,Yes,,29577.0,1.46115612983704
86417.0,Brad Hutto,Joyce Dickerson,Vincent Sheheen,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,,Call 3,7.0,Yes,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Unfavorable,Unfavorable,Favorable,4.0,,,Government should do more to solve problems,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Disapprove,,No,No,Worried,Somewhat worried,Approve,Somewhat approve,,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Liberal,68.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,,,South,,Female,White women,Non married women,"Cities 10,000-50,000",Small Cities/Rural,South Carolina,,,,Election day exit poll,Seriously off on the wrong track,Version 1,No,Yes,,29579.0,2.02215242385864
70217.0,Brad Hutto,Joyce Dickerson,Vincent Sheheen,18-29,18-29,25-29,18-44,18-29,25-29,Black 18-29,Black 18-29,Black 18-29,Complete,,Call 2,6.0,No,,,Postgraduate study,College graduate,More than High school graduate,Non white college degree,Favorable,Unfavorable,Unfavorable,Favorable,3.0,,,Government should do more to solve problems,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",Approve,,No,No,Worried,Very worried,Approve,Strongly approve,,,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats,Liberal,95.0,Liberal Democrats,Liberal Democrats,Black,Black,State questionnaire,Black,Black,,,South,,Female,Black women,Non married women,"Cities 50,000-500,000","Cities over 50,000",South Carolina,,,,Election day exit poll,Generally going in the right direction,Version 1,No,No,,29210.0,1.4269357919693
58028.0,Brad Hutto,Joyce Dickerson,Vincent Sheheen,18-29,18-29,18-24,18-44,18-29,18-24,Black 18-29,Black 18-29,Black 18-29,Complete,,Call 1,7.0,Yes,,,College graduate,College graduate,More than High school graduate,Non white college degree,Favorable,Unfavorable,Unfavorable,Favorable,4.0,,,Government should do more to solve problems,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",Approve,,No,Yes,Worried,Somewhat worried,Approve,Strongly approve,,,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Men,Non-White Democrats,Moderate,71.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,State questionnaire,Black,Black,,,South,,Male,Black men,Married men,"Cities 10,000-50,000",Small Cities/Rural,South Carolina,,,,Election day exit poll,Seriously off on the wrong track,Version 1,No,No,,29577.0,1.62999415397644
