ID,GOVPA14,AGE,AGE3,AGE8,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,CALL,CDNUM,CORBETTPSU,CORBETTPSU2,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVDEM2,FAVREP2,FRACKING,GEOCODE,GOVTDO10,HEALTHCARE14,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME14GEN,INCWHITE,LATINO,MARIJUANALAW,MARRIED,NECWORR2,NECWORRY,OBAMA2,OBAMA4,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,RACE,RACEAI,REGION,REL5,RELIGN10,RELWHITE,SAMESEXM12,SANTORUMPRES,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TRACK,UNIONHH12,VERSION,WEIGHT,WHITEREL,WHNCLINC
57459.0,Tom Corbett,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 1,2.0,,,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,,1.0,Government is doing too many things better left to businesses and individuals,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",No,Illegal,,,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Liberal,141.0,Conservative Republicans,Mod./Liberal Republicans,White,White,National questionnaire,White,White,East,,,,No,,Female,White women,,"Cities over 500,000","Cities over 50,000",Pennsylvania,Election day exit poll,Seriously off on the wrong track,,Version 4,3.40062570571899,,No
73651.0,Tom Corbett,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 2,6.0,Not too important,Not too importan or not at all important,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,Favor,2.0,Government is doing too many things better left to businesses and individuals,Went too far,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",No,Illegal,Yes,Worried,Very worried,Disapprove,Strongly disapprove,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,43.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,East,Protestant/Other Non-Catholic Christian,Protestant,Protestant/Other Non-Catholic Christian,Omit,Omit,Female,White women,Married women,Suburbs,Suburbs,Pennsylvania,Election day exit poll,Seriously off on the wrong track,No,Version 1,0.873534440994263,White Protestants,No
94977.0,Tom Corbett,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 3,7.0,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,2.0,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",No,,,Worried,Very worried,Disapprove,Strongly disapprove,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,63.0,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,East,,,,,,Male,White men,,Suburbs,Suburbs,Pennsylvania,Election day exit poll,,,Version 1,0.892925381660461,,No
73647.0,Tom Corbett,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 2,10.0,Very important,Very important or somewhat important,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Favorable,Favor,4.0,Government should do more to solve problems,Went too far,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",No,Legal,No,Worried,Somewhat worried,Disapprove,Strongly disapprove,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,122.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,East,Protestant/Other Non-Catholic Christian,Protestant,Protestant/Other Non-Catholic Christian,Yes,Yes,Male,White men,Non married men,Suburbs,Suburbs,Pennsylvania,Election day exit poll,Seriously off on the wrong track,No,Version 1,1.06169307231903,White Protestants,No
89840.0,Tom Corbett,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Call 3,12.0,Very important,Very important or somewhat important,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Unfavorable,Favor,5.0,Government is doing too many things better left to businesses and individuals,Was about right,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",No,Illegal,Yes,Worried,Very worried,Disapprove,Strongly disapprove,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Conservative,144.0,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,White,White,East,Protestant/Other Non-Catholic Christian,Protestant,Protestant/Other Non-Catholic Christian,No,Yes,Male,White men,Married men,Rural,Small Cities/Rural,Pennsylvania,Election day exit poll,Seriously off on the wrong track,No,Version 1,1.09704625606537,White Protestants,No
74340.0,Tom Corbett,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 2,12.0,Not too important,Not too importan or not at all important,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,Favor,5.0,Government is doing too many things better left to businesses and individuals,Went too far,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",No,Illegal,Yes,Worried,Very worried,Disapprove,Strongly disapprove,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,144.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,East,Protestant/Other Non-Catholic Christian,Protestant,Protestant/Other Non-Catholic Christian,No,Yes,Female,White women,Married women,Rural,Small Cities/Rural,Pennsylvania,Election day exit poll,Seriously off on the wrong track,No,Version 1,0.94356244802475,White Protestants,No
89833.0,Tom Corbett,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 3,18.0,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,5.0,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",No,,,,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,148.0,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,East,Catholic,Catholic,Catholic,,,Female,White women,,Suburbs,Suburbs,Pennsylvania,Election day exit poll,,,Version 5,0.799537062644959,White Catholics,No
57427.0,Tom Corbett,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Call 1,12.0,Not at all important,Not too importan or not at all important,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Unfavorable,Favor,5.0,Government is doing too many things better left to businesses and individuals,Went too far,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",No,Illegal,Yes,Worried,Very worried,Disapprove,Strongly disapprove,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,19.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,East,Protestant/Other Non-Catholic Christian,Protestant,Protestant/Other Non-Catholic Christian,No,Yes,Male,White men,Married men,Suburbs,Suburbs,Pennsylvania,Election day exit poll,Seriously off on the wrong track,Yes,Version 1,3.2911388874054,White Protestants,No
73621.0,Tom Corbett,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Call 2,12.0,Not too important,Not too importan or not at all important,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,Favor,5.0,Government is doing too many things better left to businesses and individuals,Went too far,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",No,Illegal,Yes,Worried,Somewhat worried,Disapprove,Strongly disapprove,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,144.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,East,Protestant/Other Non-Catholic Christian,Protestant,Protestant/Other Non-Catholic Christian,No,Omit,Female,White women,Married women,Rural,Small Cities/Rural,Pennsylvania,Election day exit poll,Seriously off on the wrong track,No,Version 1,0.988494515419006,White Protestants,Yes
60013.0,Tom Corbett,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 1,9.0,,,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Favorable,,4.0,Government should do more to solve problems,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",No,Legal,,,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Moderate,24.0,Conservative Republicans,Mod./Liberal Republicans,White,White,National questionnaire,White,White,East,,,,No,,Female,White women,,"Cities 10,000-50,000",Small Cities/Rural,Pennsylvania,Election day exit poll,Seriously off on the wrong track,,Version 4,0.740194320678711,,No
61462.0,Tom Corbett,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 1,11.0,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,4.0,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",No,,Yes,,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,56.0,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,East,Protestant/Other Non-Catholic Christian,Protestant,Protestant/Other Non-Catholic Christian,,,Male,White men,Married men,"Cities 10,000-50,000",Small Cities/Rural,Pennsylvania,Election day exit poll,,No,Version 3,1.41559076309204,White Protestants,No
89795.0,Tom Corbett,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Call 3,16.0,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,4.0,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",No,,Yes,,,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Moderate,83.0,Conservative Republicans,Mod./Liberal Republicans,White,White,National questionnaire,White,White,East,Protestant/Other Non-Catholic Christian,Protestant,Protestant/Other Non-Catholic Christian,,,Male,White men,Married men,Suburbs,Suburbs,Pennsylvania,Election day exit poll,,No,Version 3,0.982247173786163,White Protestants,No
89792.0,Tom Corbett,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 3,10.0,Very important,Very important or somewhat important,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,Omit,4.0,Government is doing too many things better left to businesses and individuals,Went too far,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",No,Legal,Yes,Worried,Very worried,Disapprove,Strongly disapprove,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,122.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,East,Protestant/Other Non-Catholic Christian,Other christian,Protestant/Other Non-Catholic Christian,No,Yes,Female,White women,Married women,Suburbs,Suburbs,Pennsylvania,Election day exit poll,Seriously off on the wrong track,Yes,Version 1,0.956639468669891,White Protestants,Yes
61445.0,Tom Corbett,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 1,16.0,,,College graduate,College graduate,More than High school graduate,White college degree,,,,4.0,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",No,,,,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Moderate,83.0,Conservative Republicans,Mod./Liberal Republicans,White,White,National questionnaire,White,White,East,Protestant/Other Non-Catholic Christian,Other christian,Protestant/Other Non-Catholic Christian,,,Male,White men,,Suburbs,Suburbs,Pennsylvania,Election day exit poll,,,Version 5,0.937599062919617,White Protestants,No
73591.0,Tom Corbett,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Call 2,6.0,Not too important,Not too importan or not at all important,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,Favor,2.0,Government is doing too many things better left to businesses and individuals,Went too far,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",No,Legal,No,Worried,Very worried,Disapprove,Strongly disapprove,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,43.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,East,None,None,None,No,No,Male,White men,Non married men,Suburbs,Suburbs,Pennsylvania,Election day exit poll,Seriously off on the wrong track,No,Version 1,1.0156272649765,White none,No
57391.0,Tom Corbett,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 1,7.0,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,2.0,,Went too far,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",No,,No,,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Moderate,63.0,Conservative Republicans,Mod./Liberal Republicans,White,White,National questionnaire,White,White,East,,,,,,Female,White women,Non married women,Suburbs,Suburbs,Pennsylvania,Election day exit poll,,,Version 2,0.804571211338043,,No
57377.0,Tom Corbett,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 1,2.0,,,College graduate,College graduate,More than High school graduate,White college degree,,,,1.0,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",No,,,Worried,Somewhat worried,Disapprove,Somewhat disapprove,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Moderate,141.0,Conservative Republicans,Mod./Liberal Republicans,White,White,National questionnaire,White,White,East,,,,,,Male,White men,,"Cities over 500,000","Cities over 50,000",Pennsylvania,Election day exit poll,,,Version 1,3.77406644821167,,No
89768.0,Tom Corbett,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 3,12.0,Not too important,Not too importan or not at all important,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,Favor,5.0,Government should do more to solve problems,Went too far,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",No,Illegal,Yes,Worried,Very worried,Disapprove,Strongly disapprove,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,144.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,East,Protestant/Other Non-Catholic Christian,Protestant,Protestant/Other Non-Catholic Christian,No,Yes,Female,White women,Married women,Rural,Small Cities/Rural,Pennsylvania,Election day exit poll,Seriously off on the wrong track,Yes,Version 1,0.94356244802475,White Protestants,No
