ID,SENKY14,AGE,AGE3,AGE8,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND,ATTEND2,BACKSIDE,BRNAGAIN,CALL,CDNUM,CHILD12,CONGRESS,CONGRESS4,CONTACTGRIMES,CONTACTKY14,CONTACTMCCONNELL,DESCRIBS10B,ECONBETT,ECONDIR,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,ENVIROREGWV,FAVDEM2,FAVGRIMES,FAVMCONL,FAVREP2,FOROBAMAS,GEOCODE,GOVTDO10,GRIMESLIB,GUNOWNER12,HEALTHCARE14,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME14GEN,INCWHITE,ISIS14,ISSUE14,KYNECT,KYNECTB,LATINO,MARCHILD,MARIJUANALAW,MARRIED,MCCONNELLCONSRV,NEC,NEC2,NECWORR2,NECWORRY,OBAMA2,OBAMA4,OBAMAANG,OBAMAANG2,OVER45,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYSEX,PARTYWHITE,PAULPRES,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,PTYIMPT14,PTYIMPT14B,QRACE3,QRACEAI,QTYPE,RACE,RACEAI,RCONGANG,RCONGANG2,REGION,SAMESEXM12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TEABRN,TEAPARTY,TEAPARTY3,TELEPOLL,TERRWORR,TERWORR2,TIME14FEWD,TIME14MTH,TIME14WK,TIMESEN14,TRACK,UNFAIRGRIMES,UNFAIRKY14,UNFAIRMCCONNELL,VERSION,VETVOTER,WEIGHT,WHNCLINC,WHTEVANG
74330.0,Mitch McConnell,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,,,Complete,,Call 2,1.0,Yes,Disapprove,Somewhat disapprove,,,,,Staying about the same,Poor and staying the same,College graduate,College graduate,More than High school graduate,White college degree,,,Unfavorable,Favorable,,,1.0,Government is doing too many things better left to businesses and individuals,,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,,,,No,Married with children,Legal,Yes,,Not so good,Not so good or poor,Worried,Very worried,Disapprove,Strongly disapprove,,,18-44,18-64,Men with children,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,,Conservative,96.0,Independent/Something else,Conservative Republicans,,,White,White,State questionnaire,White,White,,,South,,Male,White men,Married men,Rural,Small Cities/Rural,Kentucky,,,,Election day exit poll,,,Before that,Before that,Before that,Before that,Seriously off on the wrong track,,,,Version 1,,0.992502510547638,No,
84600.0,Mitch McConnell,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,Complete,,Call 3,3.0,,,,No,Only Grimes,Yes,I strongly favor my candidate,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,,To express opposition to Barack Obama,4.0,,,,Did not go far enough,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,Foreign policy,Not at all well,Not too well or not at all well,No,,,Yes,,,,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,No,Conservative,54.0,Independent/Something else,Conservative Republicans,Somewhat important,Important,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",South,,Male,White men,Married men,"Cities over 500,000","Cities over 50,000",Kentucky,,,,Election day exit poll,,,,,,,,,,,Version 2,,1.24610757827759,No,
70262.0,Mitch McConnell,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Once a week,Weekly,Complete,Yes,Call 2,5.0,,,,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Government should do more to protect the environment,Unfavorable,,,Favorable,,1.0,,Too liberal,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Disapprove,,,,No,,,,About right,,,,,,,,,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,,Conservative,82.0,Moderate/Liberal Republicans,Conservative Independents,,,White,White,State questionnaire,White,White,,,South,No,Female,White women,,Rural,Small Cities/Rural,Kentucky,Both Tea Party supporter and born-again,Strongly support,Support,Election day exit poll,Somewhat worried,Very or somewhat worried,,,,,,Alison Lundergan Grimes did not,Neither of them,Mitch McConnell did not,Version 3,No,0.950525283813477,No,White Born-again/Evangelical Christians
92812.0,Mitch McConnell,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,,,Complete,,Call 3,4.0,,,,No,Only Grimes,Yes,I strongly favor my candidate,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,,Barack Obama was not a factor,3.0,,,No,Did not go far enough,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",,Health care,Somewhat well,Very well or somewhat well,No,,,Yes,,,,,,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,No,Moderate,37.0,Conservative Republicans,Mod./Liberal Republicans,Very important,Important,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",South,,Female,White women,Married women,Suburbs,Suburbs,Kentucky,,,,Election day exit poll,,,,,,,,,,,Version 2,,1.1931027173996,Yes,
84149.0,Mitch McConnell,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,A few times a month,Occasionally,Complete,Yes,Call 3,5.0,,,,,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,Enviromental regulations go far enough already,Unfavorable,,,Favorable,,1.0,,About right,,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Disapprove,,,,No,,,,About right,,,,,,,,,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,,Moderate,82.0,Conservative Republicans,Mod./Liberal Republicans,,,White,White,State questionnaire,White,White,,,South,Yes,Female,White women,,Rural,Small Cities/Rural,Kentucky,Both Tea Party supporter and born-again,Strongly support,Support,Election day exit poll,Not at all worried,Not too or not at all worried,,,,,,Alison Lundergan Grimes did not,Only Mitch McConnell,Mitch McConnell did,Version 3,No,0.950525283813477,Yes,White Born-again/Evangelical Christians
8983.0,Mitch McConnell,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Once a week,Weekly,Complete,Yes,,5.0,No,,,,,,,,,No high school diploma,No college degree,High school graduate or less,White no college degree,,,,,,,1.0,,,,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",,,,,No,All others,,No,,,,,,,,,,45+,65+,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,,Conservative,,Independent/Something else,Conservative Republicans,,,White,White,National questionnaire,White,White,,,South,,Female,White women,Non married women,Rural,Small Cities/Rural,Kentucky,,,,Telephone survey,,,,,,,,,,,Version 3,,0.0,Yes,White Born-again/Evangelical Christians
58093.0,Mitch McConnell,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Never,Never,Complete,No,Call 1,1.0,,,,,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,Enviromental regulations go far enough already,Unfavorable,,,Favorable,,1.0,,Too liberal,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Approve,,,,No,,,,About right,,,,,,,,,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,,Moderate,96.0,Conservative Republicans,Mod./Liberal Republicans,,,White,White,State questionnaire,White,White,,,South,No,Male,White men,,Rural,Small Cities/Rural,Kentucky,Neither,Somewhat oppose,Oppose,Election day exit poll,Not too worried,Not too or not at all worried,,,,,,Alison Lundergan Grimes did,Both of them,Mitch McConnell did,Version 3,No,0.992502510547638,No,All others
87809.0,Mitch McConnell,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,,,Complete,,Call 3,2.0,,,,No,Only Grimes,Yes,I dislike the other candidates,,,College graduate,College graduate,More than High school graduate,White college degree,,,,,,Barack Obama was not a factor,5.0,,,Yes,Went too far,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,Illegal immigration,Omit,Omit,No,,,Yes,,,,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Yes,Conservative,22.0,Moderate/Liberal Republicans,Conservative Independents,Very important,Important,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",South,,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000",Kentucky,,,,Election day exit poll,,,,,,,,,,,Version 2,,0.839836955070496,No,
54029.0,Mitch McConnell,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,,,Complete,,Call 1,4.0,Yes,Disapprove,Strongly disapprove,,,,,Getting worse,Worse,College graduate,College graduate,More than High school graduate,White college degree,,,Unfavorable,Favorable,,,3.0,Government is doing too many things better left to businesses and individuals,,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,,,,No,Married with children,Illegal,Yes,,Not so good,Not so good or poor,Worried,Very worried,Disapprove,Strongly disapprove,,,18-44,18-64,Men with children,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,,Conservative,37.0,Independent/Something else,Conservative Republicans,,,White,White,State questionnaire,White,White,,,South,,Male,White men,Married men,Suburbs,Suburbs,Kentucky,,,,Election day exit poll,,,Before that,Before that,Before that,Before that,Seriously off on the wrong track,,,,Version 1,,1.16144382953644,No,
86418.0,Mitch McConnell,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Once a week,Weekly,Complete,Yes,Call 3,2.0,,,,,,,,,,College graduate,College graduate,More than High school graduate,White college degree,Enviromental regulations go far enough already,Omit,,,Omit,,5.0,,Omit,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Omit,,,,No,,,,Omit,,,,,,,,,45+,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,,,13.0,,,,,White,White,State questionnaire,White,White,,,South,No,Female,White women,,Suburbs,Suburbs,Kentucky,,Omit,Omit,Election day exit poll,Very worried,Very or somewhat worried,,,,,,Alison Lundergan Grimes did,Both of them,Mitch McConnell did,Version 3,No,1.07330846786499,No,White Born-again/Evangelical Christians
51844.0,Mitch McConnell,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,Not complete,,Call 1,2.0,,,,,,,,,,,,,,,,Unfavorable,Favorable,,,5.0,Government is doing too many things better left to businesses and individuals,,,,,,,,,,,,,,,No,,,Yes,,,,,,,,,,45+,65+,,,,,,,,,,39.0,,,,,White,White,State questionnaire,White,White,,,South,,Female,White women,Married women,Rural,Small Cities/Rural,Kentucky,,,,Election day exit poll,,,Before that,Before that,Before that,Before that,Seriously off on the wrong track,,,,Version 1,,0.894776165485382,,
58073.0,Mitch McConnell,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Once a week,Weekly,Complete,Yes,Call 1,2.0,,,,,,,,,,College graduate,College graduate,More than High school graduate,White college degree,Enviromental regulations go far enough already,Unfavorable,,,Favorable,,5.0,,Too liberal,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",Approve,,,,No,,,,About right,,,,,,,,,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,,Conservative,13.0,Independent/Something else,Conservative Republicans,,,White,White,State questionnaire,White,White,,,South,No,Female,White women,,Suburbs,Suburbs,Kentucky,Both Tea Party supporter and born-again,Strongly support,Support,Election day exit poll,Very worried,Very or somewhat worried,,,,,,Alison Lundergan Grimes did,Only Alison Lundergan Grimes,Mitch McConnell did not,Version 3,No,1.1664046049118,No,White Born-again/Evangelical Christians
56978.0,Mitch McConnell,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,,,Complete,,Call 1,1.0,,,,,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,Unfavorable,,,Favorable,,5.0,Government is doing too many things better left to businesses and individuals,,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,,,,No,,Legal,,,,,,,,,,,18-44,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,,Conservative,110.0,Independent/Something else,Conservative Republicans,,,White,White,National questionnaire,White,White,,,South,No,Male,White men,,Rural,Small Cities/Rural,Kentucky,,,,Election day exit poll,,,,,,,Seriously off on the wrong track,,,,Version 4,,0.825784862041473,No,
86413.0,Mitch McConnell,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Once a week,Weekly,Complete,No,Call 3,2.0,,,,,,,,,,College graduate,College graduate,More than High school graduate,White college degree,Enviromental regulations go far enough already,Unfavorable,,,Favorable,,5.0,,Too liberal,,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Approve,,,,No,,,,Too conservative,,,,,,,,,18-44,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,,Moderate,22.0,Conservative Republicans,Mod./Liberal Republicans,,,White,White,State questionnaire,White,White,,,South,No,Male,White men,,"Cities 50,000-500,000","Cities over 50,000",Kentucky,Neither,Neutral,Neutral,Election day exit poll,Somewhat worried,Very or somewhat worried,,,,,,Alison Lundergan Grimes did,Both of them,Mitch McConnell did,Version 3,No,0.815197885036469,No,All others
86409.0,Mitch McConnell,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,Complete,Yes,Call 3,1.0,,,,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,,,5.0,,,,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",,,,,No,,,,,,,,,,,,,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,No,Conservative,90.0,Independent/Something else,Conservative Republicans,,,White,White,National questionnaire,White,White,,,South,,Male,White men,,Rural,Small Cities/Rural,Kentucky,Born-again but not Tea Party supporter,Somewhat oppose,Oppose,Election day exit poll,,,,,,,,,,,Version 5,,0.921528041362762,Yes,White Born-again/Evangelical Christians
85705.0,Mitch McConnell,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,A few times a year,Occasionally,Complete,Yes,Call 3,1.0,,,,,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,Enviromental regulations go far enough already,Unfavorable,,,Favorable,,5.0,,Too liberal,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Omit,,,,No,,,,Too conservative,,,,,,,,,18-44,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,,Conservative,18.0,Independent/Something else,Conservative Republicans,,,White,White,State questionnaire,White,White,,,South,No,Female,White women,,Suburbs,Suburbs,Kentucky,Both Tea Party supporter and born-again,Somewhat support,Support,Election day exit poll,Very worried,Very or somewhat worried,,,,,,Alison Lundergan Grimes did,Both of them,Mitch McConnell did,Version 3,No,0.770580470561981,No,White Born-again/Evangelical Christians
54005.0,Mitch McConnell,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,Complete,,Call 1,2.0,,,,No,Only Grimes,Yes,I dislike the other candidates,,,College graduate,College graduate,More than High school graduate,White college degree,,,,,,To express support for Barack Obama,5.0,,,Yes,Was about right,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,Foreign policy,Somewhat well,Very well or somewhat well,No,,,No,,,,,,,,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",45+,65+,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,No,Conservative,93.0,Moderate/Liberal Republicans,Conservative Independents,Not at all important,Not important,White,White,State questionnaire,White,White,Angry,"Dissatisfied, but not angry or angry",South,,Male,White men,Non married men,Suburbs,Suburbs,Kentucky,,,,Election day exit poll,,,,,,,,,,,Version 2,,0.897411465644836,No,
