ID,AMD2FL14,GOVFL14,AGE,AGE3,AGE8,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,CALL,CDNUM,CRISTPARTY,CUBAN3,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVCRIST,FAVDEM2,FAVREP2,FAVSCOTT,GEOCODE,GOVTDO10,HEALTHCARE14,HILLVREP,IMMDEPORT,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME14GEN,INCWHITE,ISIS14,ISSUE14,JBUSHPRES,MARRIED,NECWORR2,NECWORRY,OBAMA2,OBAMA4,OBAMAANG,OBAMAANG2,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,RACE,RACEAI,RACEREL14,RCONGANG,RCONGANG2,REGION,REL5,RELIGN10,RELWHITE,RUBIOPRES,SAMESEXM12,SCOTTCONSRV,SCOTTHEALTH,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,TELEPOLL,TRACK,VERSION,WEIGHT,WHITEREL,WHNCLINC
87285.0,No,Rick Scott,45-65,30-59,50-59,45+,45-59,50-64,,,,Complete,Call 3,18.0,,,Some college/assoc. degree,No college degree,More than High school graduate,,Unfavorable,Unfavorable,Unfavorable,Favorable,2.0,Government is doing too many things better left to businesses and individuals,,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999",,Approve,,No,,Worried,Very worried,Disapprove,Strongly disapprove,,,45+,18-64,Republican,,,Republican,Republican Men,,Conservative,101.0,Independent/Something else,Conservative Republicans,,,State questionnaire,,,Gotten worse,,,South,,,,Yes,No,,,Male,,,Suburbs,Suburbs,,Florida,Election day exit poll,Seriously off on the wrong track,Version 1,0.753375351428986,,No
71558.0,No,Rick Scott,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Call 2,15.0,,No,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,Unfavorable,Favorable,,3.0,Government is doing too many things better left to businesses and individuals,,,Deported to the country they came from,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",,,,,,,,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,51.0,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,Stayed about the same,,,South,,,,,No,,,Male,White men,,Suburbs,Suburbs,English,Florida,Election day exit poll,Seriously off on the wrong track,Version 4,0.706832528114319,,Yes
55729.0,No,Rick Scott,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 1,15.0,,No,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Unfavorable,Unfavorable,Favorable,4.0,Government is doing too many things better left to businesses and individuals,,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Omit,,Yes,,Worried,Very worried,Disapprove,Strongly disapprove,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,96.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,Gotten worse,,,South,,,,Yes,No,,,Male,White men,,Suburbs,Suburbs,English,Florida,Election day exit poll,Seriously off on the wrong track,Version 1,1.00928914546967,,No
55715.0,No,Rick Scott,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,Call 1,17.0,,No,College graduate,College graduate,More than High school graduate,White college degree,,Unfavorable,Unfavorable,,4.0,Government is doing too many things better left to businesses and individuals,,,Deported to the country they came from,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,,,,,,,,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,20.0,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,Gotten better,,,South,,,,,No,,,Male,White men,,"Cities 10,000-50,000",Small Cities/Rural,English,Florida,Election day exit poll,Generally going in the right direction,Version 4,0.921103417873383,,No
55699.0,No,Rick Scott,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,Call 1,9.0,Help him win elections,No,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,2.0,,Went too far,The Republican candidate,Deported to the country they came from,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,The economy,,No,,,,,Angry,"Dissatisfied, but not angry or angry",18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,79.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",South,Protestant/Other Non-Catholic Christian,Protestant,Protestant/Other Non-Catholic Christian,,,About right,Approve,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Election day exit poll,,Version 2,0.806280970573425,White Protestants,No
55698.0,No,Rick Scott,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,Call 1,9.0,Help him win elections,No,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,2.0,,Went too far,The Republican candidate,Deported to the country they came from,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,The economy,,No,,,,,Angry,"Dissatisfied, but not angry or angry",18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,79.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",South,Protestant/Other Non-Catholic Christian,Protestant,Protestant/Other Non-Catholic Christian,,,About right,Approve,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Election day exit poll,,Version 2,0.806280970573425,White Protestants,No
89354.0,No,Rick Scott,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 3,15.0,,No,College graduate,College graduate,More than High school graduate,White college degree,,,,,3.0,,Went too far,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,Foreign policy,,Yes,,,,,Angry,"Dissatisfied, but not angry or angry",18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,51.0,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",South,,,,,,,,Male,White men,Married men,Suburbs,Suburbs,English,Florida,Election day exit poll,,Version 2,0.693539321422577,,No
55642.0,No,Rick Scott,65+,60+,65 or over,45+,60+,65+,,,,Complete,Call 1,15.0,,No,No high school diploma,No college degree,High school graduate or less,,Unfavorable,Unfavorable,Favorable,Favorable,4.0,Government is doing too many things better left to businesses and individuals,,,,,,,,,,,Approve,,Yes,,Worried,Somewhat worried,Disapprove,Somewhat disapprove,,,45+,65+,Democrat,,,Democrat,Democratic Men,,Moderate,96.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,State questionnaire,,,Stayed about the same,,,South,,,,Yes,No,,,Male,,,Suburbs,Suburbs,English,Florida,Election day exit poll,Seriously off on the wrong track,Version 1,0.761831521987915,,
55637.0,No,Rick Scott,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,Latino 30-44,Latino 30-44,Complete,Call 1,9.0,,"Yes, other Hispanic",Postgraduate study,College graduate,More than High school graduate,Non white college degree,Unfavorable,Favorable,Favorable,Favorable,2.0,Government should do more to solve problems,,,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",Disapprove,,Yes,,Worried,Very worried,Disapprove,Strongly disapprove,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,All others,Moderate,79.0,Conservative Republicans,Mod./Liberal Republicans,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Hispanic/Latino,Gotten worse,,,South,,,,Yes,Yes,,,Female,Latino women,,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Election day exit poll,Seriously off on the wrong track,Version 1,0.714040338993073,,No
86211.0,No,Rick Scott,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,Call 3,26.0,Omit,No,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,5.0,,Omit,The Republican candidate,Deported to the country they came from,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,Health care,,Yes,,,,,Angry,"Dissatisfied, but not angry or angry",18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,,75.0,,,White,White,State questionnaire,White,White,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",South,Protestant/Other Non-Catholic Christian,Other christian,Protestant/Other Non-Catholic Christian,,,Omit,Omit,Female,White women,Married women,Rural,Small Cities/Rural,English,Florida,Election day exit poll,,Version 2,0.555415809154511,White Protestants,No
55628.0,No,Rick Scott,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,All others,All others,Complete,Call 1,4.0,,No,No high school diploma,No college degree,High school graduate or less,Non white no college degree,,,,,1.0,,Went too far,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",,The economy,,Yes,,,,,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",45+,18-64,Democrat,Non-black Democrat,All Other,Democrat,Democratic Women,Non-White Democrats,Liberal,44.0,Liberal Democrats,Liberal Democrats,Other,Asian,National questionnaire,Asian,Asian,,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",South,,,,,,,,Female,All other races,Married women,"Cities over 500,000","Cities over 50,000",English,Florida,Election day exit poll,,Version 2,0.684364318847656,,No
88016.0,No,Rick Scott,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 3,15.0,,No,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,3.0,,,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Approve,The economy,,,Worried,Somewhat worried,Disapprove,Strongly disapprove,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Moderate,51.0,Conservative Republicans,Mod./Liberal Republicans,White,White,National questionnaire,White,White,,,,South,,,,,,,,Male,White men,,Suburbs,Suburbs,English,Florida,Election day exit poll,,Version 1,0.693539321422577,,No
55575.0,No,Rick Scott,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 1,19.0,,No,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Unfavorable,Favorable,Favorable,4.0,Government is doing too many things better left to businesses and individuals,,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Approve,,No,,Worried,Somewhat worried,Disapprove,Strongly disapprove,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Moderate,63.0,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,White,White,Gotten worse,,,South,,,,Yes,No,,,Female,White women,,Suburbs,Suburbs,English,Florida,Election day exit poll,Seriously off on the wrong track,Version 1,0.742983460426331,,No
55574.0,No,Rick Scott,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 1,4.0,,No,College graduate,College graduate,More than High school graduate,White college degree,,,,,1.0,,Went too far,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,Health care,,No,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Moderate,41.0,Conservative Republicans,Mod./Liberal Republicans,White,White,National questionnaire,White,White,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",South,,,,,,,,Female,White women,Non married women,"Cities over 500,000","Cities over 50,000",English,Florida,Election day exit poll,,Version 2,0.636151850223541,,No
89243.0,No,Rick Scott,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Call 3,15.0,,No,,,,,,,,,3.0,,Went too far,,,,,,,,,,,Illegal immigration,,Yes,,,,,Angry,"Dissatisfied, but not angry or angry",45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,51.0,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",South,,,,,,,,Female,White women,Married women,Suburbs,Suburbs,English,Florida,Election day exit poll,,Version 2,0.670257449150085,,
86953.0,No,Rick Scott,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 3,15.0,,No,No high school diploma,No college degree,High school graduate or less,White no college degree,Unfavorable,Unfavorable,Favorable,Favorable,4.0,Government is doing too many things better left to businesses and individuals,,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Approve,,Yes,,Worried,Very worried,Disapprove,Strongly disapprove,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,96.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,Stayed about the same,,,South,,,,Yes,No,,,Male,White men,,Suburbs,Suburbs,English,Florida,Election day exit poll,Seriously off on the wrong track,Version 1,1.00928914546967,,No
89205.0,No,Rick Scott,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Call 3,13.0,Help him win elections,No,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,,3.0,,Went too far,The Republican candidate,Deported to the country they came from,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",,The economy,,Yes,,,,,Angry,"Dissatisfied, but not angry or angry",45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,92.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",South,Catholic,Catholic,Catholic,,,Not conservative enough,Approve,Male,White men,Married men,Suburbs,Suburbs,English,Florida,Election day exit poll,,Version 2,1.31022608280182,White Catholics,No
