ID,SENTX14,GOVTX14,LTGOVTX14,ABORT2,ABORTION,AGE,AGE3,AGE8,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BRNAGAIN,CALL,CDNUM,CRUZPRES,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVDEM2,FAVREP2,GEOCODE,GOVTDO10,HEALTHCARE14,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME14GEN,INCWHITE,LATINO,MARRIED,NECWORR2,NECWORRY,OBAMA2,OBAMA4,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYSEX,PARTYWHITE,PERRYPRES,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,RACE,RACEAI,REGION,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,TELEPOLL,TRACK,VERSION,WHNCLINC,WHTEVANG,ZIPCODE,WEIGHT
1993.0,John Cornyn,Greg Abbott,Dan Patrick,Illegal,Illegal in most cases,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,No,,10.0,Yes,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Unfavorable,4.0,Government is doing too many things better left to businesses and individuals,Went too far,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",No,Yes,Worried,Very worried,Disapprove,Somewhat disapprove,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Something else,Independent Men,White Independent,Yes,Conservative,,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,White,White,South,Male,White men,Married men,Suburbs,Suburbs,English,Texas,Telephone survey,Seriously off on the wrong track,Version 1,No,All others,78621.0,1.06770014762878
1991.0,John Cornyn,Greg Abbott,Dan Patrick,Legal,Legal in most cases,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Yes,,4.0,Omit,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Unfavorable,1.0,Omit,Went too far,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",No,Yes,Worried,Somewhat worried,Disapprove,Strongly disapprove,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Omit,Conservative,,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,South,Male,White men,Married men,Rural,Small Cities/Rural,English,Texas,Telephone survey,Seriously off on the wrong track,Version 1,No,White Born-again/Evangelical Christians,75460.0,0.509045958518982
1990.0,John Cornyn,Greg Abbott,Dan Patrick,Illegal,Illegal in most cases,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Yes,,2.0,No,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,3.0,Government is doing too many things better left to businesses and individuals,Went too far,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",No,Yes,Worried,Very worried,Disapprove,Strongly disapprove,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Yes,Moderate,,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,South,Female,White women,Married women,Suburbs,Suburbs,English,Texas,Telephone survey,Seriously off on the wrong track,Version 1,Yes,White Born-again/Evangelical Christians,77345.0,1.34300470352173
1988.0,John Cornyn,Greg Abbott,Dan Patrick,Illegal,Illegal in most cases,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,No,,28.0,Yes,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Unfavorable,4.0,Government is doing too many things better left to businesses and individuals,Went too far,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",No,No,Worried,Very worried,Disapprove,Strongly disapprove,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Yes,Conservative,,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,White,White,South,Female,White women,Non married women,Suburbs,Suburbs,English,Texas,Telephone survey,Seriously off on the wrong track,Version 1,No,All others,78114.0,1.29847574234009
1987.0,John Cornyn,Greg Abbott,Dan Patrick,Illegal,Illegal in all cases,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Yes,,36.0,Yes,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,1.0,Government is doing too many things better left to businesses and individuals,Went too far,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",No,Yes,Worried,Somewhat worried,Disapprove,Strongly disapprove,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Yes,Conservative,,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,South,Male,White men,Married men,Suburbs,Suburbs,English,Texas,Telephone survey,Seriously off on the wrong track,Version 1,Yes,White Born-again/Evangelical Christians,77662.0,1.57616925239563
1984.0,John Cornyn,Greg Abbott,Dan Patrick,Legal,Legal in most cases,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,All others,All others,Complete,No,,2.0,Omit,College graduate,College graduate,More than High school graduate,Non white college degree,Omit,Omit,3.0,Government is doing too many things better left to businesses and individuals,Was about right,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",No,Yes,Not worried,Not too worried,Approve,Somewhat approve,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,All others,No,Moderate,,Conservative Republicans,Mod./Liberal Republicans,Other,Asian,State questionnaire,Asian,Asian,South,Female,All other races,Married women,Suburbs,Suburbs,English,Texas,Telephone survey,Omit,Version 1,No,All others,77339.0,1.58508157730103
1983.0,John Cornyn,Greg Abbott,Dan Patrick,Illegal,Illegal in most cases,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Yes,,17.0,Yes,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,4.0,Government is doing too many things better left to businesses and individuals,Went too far,,,,,,,,No,No,Not worried,Not too worried,Disapprove,Strongly disapprove,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Yes,Conservative,,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,South,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000",English,Texas,Telephone survey,Seriously off on the wrong track,Version 1,,White Born-again/Evangelical Christians,76708.0,0.649237871170044
1981.0,John Cornyn,Greg Abbott,Dan Patrick,Illegal,Illegal in all cases,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,No,,24.0,Yes,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,2.0,Government is doing too many things better left to businesses and individuals,Omit,,,,,,,,No,No,Worried,Somewhat worried,Disapprove,Strongly disapprove,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,No,Conservative,,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,South,Female,White women,Non married women,"Cities over 500,000","Cities over 50,000",English,Texas,Telephone survey,Seriously off on the wrong track,Version 1,No,All others,75229.0,0.561506569385529
1979.0,John Cornyn,Greg Abbott,Dan Patrick,Illegal,Illegal in most cases,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,Yes,,8.0,Yes,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,3.0,Government is doing too many things better left to businesses and individuals,Went too far,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",No,Yes,Worried,Very worried,Disapprove,Strongly disapprove,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Yes,Conservative,,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,South,Male,White men,Married men,Suburbs,Suburbs,English,Texas,Telephone survey,Seriously off on the wrong track,Version 1,No,White Born-again/Evangelical Christians,77373.0,1.4619220495224
1978.0,John Cornyn,Greg Abbott,Dan Patrick,Legal,Legal in all cases,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Yes,,25.0,Yes,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Favorable,5.0,Government should do more to solve problems,Omit,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",No,No,Worried,Somewhat worried,Disapprove,Strongly disapprove,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Yes,Moderate,,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,White,White,South,Female,White women,Non married women,Rural,Small Cities/Rural,English,Texas,Telephone survey,Seriously off on the wrong track,Version 1,No,White Born-again/Evangelical Christians,76401.0,1.49888491630554
1977.0,John Cornyn,Greg Abbott,Dan Patrick,Illegal,Illegal in most cases,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,No,,22.0,Yes,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,3.0,Government is doing too many things better left to businesses and individuals,Went too far,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",No,Yes,Worried,Very worried,Disapprove,Strongly disapprove,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,No,Conservative,,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,South,Male,White men,Married men,Suburbs,Suburbs,English,Texas,Telephone survey,Seriously off on the wrong track,Version 1,No,All others,77459.0,1.10431504249573
1976.0,John Cornyn,Greg Abbott,Dan Patrick,Legal,Legal in most cases,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,No,,14.0,No,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,1.0,Government is doing too many things better left to businesses and individuals,Went too far,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",No,Yes,Worried,Very worried,Disapprove,Strongly disapprove,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Something else,Independent Women,White Independent,Yes,Conservative,,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,White,White,South,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000",English,Texas,Telephone survey,Seriously off on the wrong track,Version 1,No,All others,77706.0,0.958423316478729
1975.0,John Cornyn,Greg Abbott,Dan Patrick,Legal,Legal in most cases,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,No,,5.0,Yes,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Unfavorable,1.0,Government is doing too many things better left to businesses and individuals,Went too far,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",No,Yes,Worried,Very worried,Disapprove,Somewhat disapprove,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Something else,Independent Men,White Independent,Yes,Conservative,,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,White,White,South,Male,White men,Married men,Rural,Small Cities/Rural,English,Texas,Telephone survey,Seriously off on the wrong track,Version 1,No,All others,75801.0,0.788084626197815
1974.0,John Cornyn,Greg Abbott,Dan Patrick,Omit,Omit,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,Latino 60+,Latino 45-64,Complete,Yes,,23.0,Omit,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Unfavorable,Favorable,6.0,Government is doing too many things better left to businesses and individuals,Went too far,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and non white",Yes,Yes,Worried,Very worried,Disapprove,Strongly disapprove,45+,18-64,Independent/Something else,Non-black non-Democrat,Latino Independent,Something else,Independent Men,All others,No,Conservative,,Moderate/Liberal Republicans,Conservative Independents,Other,Other,State questionnaire,Hispanic/Latino,Hispanic/Latino,South,Male,Latino men,Married men,Rural,Small Cities/Rural,English,Texas,Telephone survey,Seriously off on the wrong track,Version 1,No,All others,79735.0,0.559874713420868
1972.0,John Cornyn,Greg Abbott,Dan Patrick,Illegal,Illegal in all cases,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Yes,,17.0,Yes,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Favorable,4.0,Government is doing too many things better left to businesses and individuals,Went too far,,,,,,,,No,Yes,Worried,Very worried,Disapprove,Strongly disapprove,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Yes,Conservative,,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,South,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000",English,Texas,Telephone survey,Seriously off on the wrong track,Version 1,,White Born-again/Evangelical Christians,77845.0,0.649237871170044
1968.0,John Cornyn,Greg Abbott,Dan Patrick,Illegal,Illegal in all cases,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Yes,,3.0,Yes,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,2.0,Government is doing too many things better left to businesses and individuals,Went too far,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",No,Yes,Not worried,Not too worried,Disapprove,Strongly disapprove,45+,18-64,,,,,,,Omit,Conservative,,,,White,White,State questionnaire,White,White,South,Female,White women,Married women,"Cities over 500,000","Cities over 50,000",English,Texas,Telephone survey,Seriously off on the wrong track,Version 1,No,White Born-again/Evangelical Christians,75252.0,3.47720789909363
1966.0,John Cornyn,Greg Abbott,Dan Patrick,Illegal,Illegal in all cases,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Yes,,16.0,Yes,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,6.0,Government is doing too many things better left to businesses and individuals,Went too far,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",No,Yes,Worried,Somewhat worried,Disapprove,Strongly disapprove,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Yes,Conservative,,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,South,Male,White men,Married men,"Cities over 500,000","Cities over 50,000",English,Texas,Telephone survey,Seriously off on the wrong track,Version 1,No,White Born-again/Evangelical Christians,79912.0,0.728342652320862
