ID,SENAR14,GOVAR14,AGE,AGE3,AGE8,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND,ATTEND2,BACKSIDE,BRNAGAIN,CALL,CDNUM,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVDEM2,FAVREP2,FOROBAMAS,GEOCODE,GOVTDO10,HCLINPRES,HEALTHCARE14,HUCKABEEPRES,IMMDEPORT,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME14GEN,INCWHITE,ISIS14,ISSUE14,LATINO,MARRIED,NECWORR2,NECWORRY,OBAMA2,OBAMA4,OBAMAANG,OBAMAANG2,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,PTYIMPT14,PTYIMPT14B,QRACE3,QRACEAI,QTYPE,RACE,RACEAI,RCONGANG,RCONGANG2,REGION,SAMESEXM12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TEABRN,TEAPARTY,TEAPARTY3,TELEPOLL,TIME14FEWD,TIME14MTH,TIME14WK,TIMESEN14,TRACK,UNFAIRAR14,UNFAIRCOTTON,UNFAIRPRYOR,VERSION,WHNCLINC,WHTEVANG,ZIPCODE,WEIGHT
94171.0,Tom Cotton,Asa Hutchinson,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,,,Complete,,Call 3,3.0,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Unfavorable,,4.0,Government is doing too many things better left to businesses and individuals,,,,Deported to the country they came from,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Approve,,No,,Worried,Very worried,Disapprove,Strongly disapprove,,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Conservative,6.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Not at all important,Not important,White,White,State questionnaire,White,White,,,South,,Female,White women,,Suburbs,Suburbs,Arkansas,,,,Election day exit poll,Before that,In the last month,Before that,In the last month,Seriously off on the wrong track,Both of them,Tom Cotton did,Mark Pryor did,Version 1,No,,72761.0,0.744924902915955
94161.0,Tom Cotton,Asa Hutchinson,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,More than once a week,Weekly,Complete,Yes,Call 3,2.0,High school graduate,No college degree,High school graduate or less,White no college degree,,,Barack Obama was not a factor,2.0,,No,Went too far,Yes,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",,Health care,No,Yes,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Conservative,112.0,Moderate/Liberal Republicans,Conservative Independents,,,White,White,State questionnaire,White,White,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",South,No,Female,White women,Married women,Rural,Small Cities/Rural,Arkansas,Born-again but not Tea Party supporter,Neutral,Neutral,Election day exit poll,,,,,,,,,Version 2,Yes,White Born-again/Evangelical Christians,72143.0,0.667520225048065
94138.0,Tom Cotton,Asa Hutchinson,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,,,Complete,,Call 3,3.0,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Unfavorable,,4.0,Government is doing too many things better left to businesses and individuals,,,,Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Disapprove,,No,,Worried,Very worried,Disapprove,Strongly disapprove,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,94.0,Independent/Something else,Conservative Republicans,Very important,Important,White,White,State questionnaire,White,White,,,South,,Male,White men,,"Cities 50,000-500,000","Cities over 50,000",Arkansas,,,,Election day exit poll,Before that,Before that,Before that,Before that,Seriously off on the wrong track,Omit,Omit,Omit,Version 1,No,,72901.0,0.702358782291412
94132.0,Tom Cotton,Asa Hutchinson,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,Complete,,Call 3,2.0,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Favorable,,3.0,Government is doing too many things better left to businesses and individuals,,,,Deported to the country they came from,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Approve,,No,,Not worried,Not too worried,Disapprove,Strongly disapprove,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,80.0,Independent/Something else,Conservative Republicans,Very important,Important,White,White,State questionnaire,White,White,,,South,,Male,White men,,"Cities 50,000-500,000","Cities over 50,000",Arkansas,,,,Election day exit poll,Before that,Before that,Before that,Before that,Seriously off on the wrong track,Only Mark Pryor,Tom Cotton did not,Mark Pryor did,Version 1,No,,72210.0,0.550587117671967
94120.0,Tom Cotton,Asa Hutchinson,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,Latino 18-29,Latino 18-29,More than once a week,Weekly,Complete,Yes,Call 3,3.0,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,To express opposition to Barack Obama,4.0,,No,Went too far,No,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",,Foreign policy,Yes,Yes,,,,,Angry,"Dissatisfied, but not angry or angry",18-44,18-64,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent,Independent Men,All others,Conservative,95.0,Moderate/Liberal Republicans,Conservative Independents,,,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Hispanic/Latino,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",South,No,Male,Latino men,Married men,"Cities 50,000-500,000","Cities over 50,000",Arkansas,Born-again but not Tea Party supporter,Neutral,Neutral,Election day exit poll,,,,,,,,,Version 2,No,All others,72908.0,0.765375256538391
94116.0,Tom Cotton,Asa Hutchinson,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,More than once a week,Weekly,Complete,Yes,Call 2,2.0,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,To express opposition to Barack Obama,2.0,,No,Went too far,No,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,Health care,No,Yes,,,,,Angry,"Dissatisfied, but not angry or angry",45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,86.0,Independent/Something else,Conservative Republicans,,,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",South,No,Male,White men,Married men,"Cities 10,000-50,000",Small Cities/Rural,Arkansas,Born-again but not Tea Party supporter,Neutral,Neutral,Election day exit poll,,,,,,,,,Version 2,No,White Born-again/Evangelical Christians,71909.0,1.65936744213104
94064.0,Tom Cotton,Asa Hutchinson,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Once a week,Weekly,Complete,Yes,Call 3,3.0,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,Barack Obama was not a factor,4.0,,No,Went too far,Yes,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",,Illegal immigration,No,Yes,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Moderate,94.0,Conservative Republicans,Mod./Liberal Republicans,,,White,White,State questionnaire,White,White,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",South,No,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000",Arkansas,Born-again but not Tea Party supporter,Neutral,Neutral,Election day exit poll,,,,,,,,,Version 2,Yes,White Born-again/Evangelical Christians,72901.0,0.6481813788414
99374.0,Tom Cotton,Asa Hutchinson,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,Complete,,Call 3,2.0,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Unfavorable,,2.0,Government is doing too many things better left to businesses and individuals,,,,Deported to the country they came from,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Omit,,No,,Worried,Very worried,Disapprove,Strongly disapprove,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Moderate,90.0,Conservative Republicans,Mod./Liberal Republicans,Very important,Important,White,White,State questionnaire,White,White,,,South,,Female,White women,,Suburbs,Suburbs,Arkansas,,,,Election day exit poll,Before that,In the last month,In the last week,In the last week,Seriously off on the wrong track,Both of them,Tom Cotton did,Mark Pryor did,Version 1,No,,72019.0,0.662336826324463
94058.0,Tom Cotton,Asa Hutchinson,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,A few times a year,Occasionally,Complete,Yes,Call 2,2.0,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,To express opposition to Barack Obama,2.0,,No,Went too far,Omit,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,Health care,No,Yes,,,,,Angry,"Dissatisfied, but not angry or angry",45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,,86.0,,,,,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",South,Yes,Female,White women,Married women,"Cities 10,000-50,000",Small Cities/Rural,Arkansas,Born-again but not Tea Party supporter,Neutral,Neutral,Election day exit poll,,,,,,,,,Version 2,No,White Born-again/Evangelical Christians,71909.0,1.51947855949402
94046.0,Tom Cotton,Asa Hutchinson,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,,,Complete,,Call 3,3.0,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,,4.0,Government is doing too many things better left to businesses and individuals,,,,Deported to the country they came from,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Approve,,No,,Worried,Very worried,Disapprove,Strongly disapprove,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Conservative,9.0,Moderate/Liberal Republicans,Conservative Independents,Somewhat important,Important,White,White,State questionnaire,White,White,,,South,,Female,White women,,Suburbs,Suburbs,Arkansas,,,,Election day exit poll,Before that,In the last month,In the last week,In the last week,Seriously off on the wrong track,Both of them,Tom Cotton did,Mark Pryor did,Version 1,No,,72714.0,0.53028267621994
94042.0,Tom Cotton,Asa Hutchinson,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Once a week,Weekly,Complete,Yes,Call 3,2.0,High school graduate,No college degree,High school graduate or less,White no college degree,,,To express opposition to Barack Obama,2.0,,No,Went too far,Yes,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",,The economy,No,Yes,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,112.0,Independent/Something else,Conservative Republicans,,,White,White,State questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",South,No,Female,White women,Married women,Rural,Small Cities/Rural,Arkansas,Both Tea Party supporter and born-again,Strongly support,Support,Election day exit poll,,,,,,,,,Version 2,Yes,White Born-again/Evangelical Christians,72143.0,0.667520225048065
94017.0,Tom Cotton,Asa Hutchinson,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,All others,All others,Once a week,Weekly,Complete,No,Call 3,3.0,Postgraduate study,College graduate,More than High school graduate,Non white college degree,,,To express opposition to Barack Obama,4.0,,No,Went too far,Yes,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",,The economy,No,Yes,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",18-44,18-64,Independent/Something else,Non-black non-Democrat,All Other,Independent,Independent Men,All others,Moderate,95.0,Moderate/Liberal Republicans,Moderate Independents,,,Other,Asian,State questionnaire,Asian,Asian,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",South,No,Male,All other races,Married men,"Cities 50,000-500,000","Cities over 50,000",Arkansas,Tea Party supporter and not born-again,Strongly support,Support,Election day exit poll,,,,,,,,,Version 2,No,All others,72908.0,0.751133680343628
94007.0,Tom Cotton,Asa Hutchinson,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,A few times a year,Occasionally,Complete,Yes,Call 3,3.0,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,To express opposition to Barack Obama,4.0,,No,Went too far,No,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,The economy,No,Yes,,,,,Angry,"Dissatisfied, but not angry or angry",18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,7.0,Independent/Something else,Conservative Republicans,,,White,White,State questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",South,No,Male,White men,Married men,Suburbs,Suburbs,Arkansas,Both Tea Party supporter and born-again,Strongly support,Support,Election day exit poll,,,,,,,,,Version 2,No,White Born-again/Evangelical Christians,72715.0,0.647918105125427
9815.0,Tom Cotton,Asa Hutchinson,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,,,Complete,,,3.0,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,4.0,,,Went too far,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,Health care,No,No,,,,,Angry,"Dissatisfied, but not angry or angry",18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,,Independent/Something else,Conservative Republicans,,,White,White,National questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",South,,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000",Arkansas,,,,Telephone survey,,,,,,,,,Version 2,No,,72764.0,3.96308207511902
94003.0,Tom Cotton,Asa Hutchinson,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,,,Complete,,Call 3,2.0,Postgraduate study,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,,3.0,Government is doing too many things better left to businesses and individuals,,,,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Approve,,No,,Worried,Very worried,Disapprove,Strongly disapprove,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,80.0,Independent/Something else,Conservative Republicans,Somewhat important,Important,White,White,State questionnaire,White,White,,,South,,Female,White women,,"Cities 50,000-500,000","Cities over 50,000",Arkansas,,,,Election day exit poll,Before that,Before that,Before that,Before that,Seriously off on the wrong track,Both of them,Tom Cotton did,Mark Pryor did,Version 1,No,,72210.0,0.508116841316223
9811.0,Tom Cotton,Asa Hutchinson,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,Complete,,,2.0,High school graduate,No college degree,High school graduate or less,White no college degree,,,,3.0,,,Went too far,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,The economy,No,Yes,,,,,Angry,"Dissatisfied, but not angry or angry",45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,,Independent/Something else,Conservative Republicans,,,White,White,National questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",South,,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000",Arkansas,,,,Telephone survey,,,,,,,,,Version 2,No,,72205.0,0.894943594932556
