ID,GOVKS14,SENKS14,AGE,AGE3,AGE8,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BRNAGAIN,BROWNBACKTAXCUT,CALL,CDNUM,CHILD12,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,ETHORMAN,FAVDEM2,FAVREP2,FOROBAMAS,GEOCODE,GOVTDO10,HEALTHCARE14,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME14GEN,INCWHITE,ISIS14,ISSUE14,LATINO,MARRIED,NECWORR2,NECWORRY,OBAMA2,OBAMA4,OBAMAANG,OBAMAANG2,OVER45,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,RACE,RACEAI,RCONGANG,RCONGANG2,REGION,ROBERTSOUTOFTOUCH,SAMESEXM12,SENCNTL,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TEABRN,TEAPARTY,TEAPARTY3,TELEPOLL,TIME14FEWD,TIME14MTH,TIME14WK,TIMESEN14,TRACK,VERSION,WEIGHT,WHNCLINC,WHTEVANG
92739.0,Sam Brownback,Greg Orman,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,No,Helped Kansas,Call 3,3.0,Yes,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,Barack Obama was not a factor,1.0,,Went too far,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,Health care,No,,,,,,Angry,"Dissatisfied, but not angry or angry",45+,18-64,Men with children,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Moderate,21.0,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",Midwest,,No,,Male,White men,,Suburbs,Suburbs,Kansas,,Omit,Omit,Election day exit poll,Before that,Before that,Before that,Before that,,Version 2,0.737774968147278,No,All others
98459.0,Sam Brownback,Greg Orman,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,Latino 30-44,Latino 30-44,Complete,No,,Call 3,3.0,No,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,,1.0,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",,,Yes,Yes,,,,,,,18-44,18-64,Women without children,Independent/Something else,Non-black non-Democrat,Latino Independent,Something else,Independent Women,All others,,19.0,,,Other,Other,National questionnaire,Hispanic/Latino,Hispanic/Latino,,,Midwest,,,,Female,Latino women,Married women,Suburbs,Suburbs,Kansas,,,,Election day exit poll,,,,,,Version 3,0.659580290317535,No,All others
76754.0,Sam Brownback,Greg Orman,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,,,Call 2,3.0,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Yes,Unfavorable,Unfavorable,,1.0,Government should do more to solve problems,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Disapprove,,No,Yes,Worried,Very worried,Disapprove,Somewhat disapprove,,,45+,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Moderate,27.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,,,Midwest,Yes,,Does not matter to me,Female,White women,Married women,Suburbs,Suburbs,Kansas,,,,Election day exit poll,,,,,Seriously off on the wrong track,Version 1,0.65101432800293,No,
60472.0,Sam Brownback,Greg Orman,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,,Call 1,4.0,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,No,Unfavorable,Favorable,,4.0,Government is doing too many things better left to businesses and individuals,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Approve,,No,Yes,Worried,Somewhat worried,Approve,Somewhat approve,,,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,75.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,,,Midwest,No,,The Republican Party,Male,White men,Married men,Suburbs,Suburbs,Kansas,,,,Election day exit poll,,,,,Generally going in the right direction,Version 1,0.83154159784317,Yes,
76663.0,Sam Brownback,Greg Orman,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,Call 2,3.0,,Postgraduate study,College graduate,More than High school graduate,White college degree,No,Favorable,Unfavorable,,1.0,Government is doing too many things better left to businesses and individuals,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",Disapprove,,No,Yes,Worried,Somewhat worried,Disapprove,Somewhat disapprove,,,45+,65+,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Moderate,21.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,,,Midwest,Yes,,Does not matter to me,Male,White men,Married men,Suburbs,Suburbs,Kansas,,,,Election day exit poll,,,,,Generally going in the right direction,Version 1,0.758792996406555,No,
76650.0,Sam Brownback,Greg Orman,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,Latino 30-44,Latino 30-44,Complete,,,Call 2,3.0,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,No,Unfavorable,Favorable,,1.0,Government is doing too many things better left to businesses and individuals,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Approve,,Yes,Yes,Worried,Very worried,Disapprove,Strongly disapprove,,,18-44,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,All others,Liberal,27.0,Conservative Republicans,Mod./Liberal Republicans,Other,White,State questionnaire,Hispanic/Latino,Hispanic/Latino,,,Midwest,Yes,,The Republican Party,Female,Latino women,Married women,Suburbs,Suburbs,Kansas,,,,Election day exit poll,,,,,Seriously off on the wrong track,Version 1,0.65101432800293,No,
76637.0,Sam Brownback,Greg Orman,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,,,Call 2,3.0,,College graduate,College graduate,More than High school graduate,White college degree,No,Favorable,Favorable,,1.0,Government should do more to solve problems,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Approve,,No,No,Worried,Somewhat worried,Disapprove,Somewhat disapprove,,,18-44,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Liberal,36.0,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,White,White,,,Midwest,Yes,,Does not matter to me,Male,White men,Non married men,Suburbs,Suburbs,Kansas,,,,Election day exit poll,,,,,Generally going in the right direction,Version 1,0.909992277622223,No,
96735.0,Sam Brownback,Greg Orman,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,Latino 60+,Latino 65+,Complete,,,Call 3,4.0,,College graduate,College graduate,More than High school graduate,Non white college degree,No,Favorable,Favorable,,4.0,Government is doing too many things better left to businesses and individuals,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and non white",Disapprove,,Yes,No,Not worried,Not at all worried,Disapprove,Strongly disapprove,,,45+,65+,,Independent/Something else,Non-black non-Democrat,Latino Independent,Something else,Independent Men,All others,Conservative,75.0,Moderate/Liberal Republicans,Conservative Independents,Other,White,State questionnaire,Hispanic/Latino,Hispanic/Latino,,,Midwest,Omit,,Does not matter to me,Male,Latino men,Non married men,Suburbs,Suburbs,Kansas,,,,Election day exit poll,,,,,Seriously off on the wrong track,Version 1,0.855230867862701,No,
80467.0,Sam Brownback,Greg Orman,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,,,Call 2,3.0,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,No,Favorable,Unfavorable,,1.0,Government should do more to solve problems,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Approve,,No,Yes,Worried,Somewhat worried,Approve,Somewhat approve,,,45+,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,Moderate,32.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,,,Midwest,Yes,,The Democratic Party,Male,White men,Married men,Suburbs,Suburbs,Kansas,,,,Election day exit poll,,,,,Generally going in the right direction,Version 1,0.768910229206085,Yes,
96600.0,Sam Brownback,Greg Orman,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,,Call 3,3.0,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,,1.0,,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Disapprove,Health care,No,,Worried,Very worried,Disapprove,Strongly disapprove,,,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Moderate,19.0,Conservative Republicans,Mod./Liberal Republicans,White,White,National questionnaire,White,White,,,Midwest,,,,Female,White women,,Suburbs,Suburbs,Kansas,,,,Election day exit poll,,,,,,Version 1,0.659580290317535,Yes,
76332.0,Sam Brownback,Greg Orman,45-65,30-59,50-59,45+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,Complete,,,Call 2,2.0,,Postgraduate study,College graduate,More than High school graduate,Non white college degree,Yes,Unfavorable,Unfavorable,,2.0,Government is doing too many things better left to businesses and individuals,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and non white",Disapprove,,No,No,Not worried,Not at all worried,Disapprove,Strongly disapprove,,,45+,18-64,,Independent/Something else,Black non-Democrat,Black Independent,Something else,Independent Women,All others,Conservative,83.0,Moderate/Liberal Republicans,Conservative Independents,Black,Black,State questionnaire,Black,Black,,,Midwest,No,,The Republican Party,Female,Black women,Non married women,"Cities 50,000-500,000","Cities over 50,000",Kansas,,,,Election day exit poll,,,,,Seriously off on the wrong track,Version 1,0.429920732975006,No,
76243.0,Sam Brownback,Greg Orman,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,,,Call 2,2.0,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Yes,Unfavorable,Favorable,,2.0,Government is doing too many things better left to businesses and individuals,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Approve,,No,No,Worried,Somewhat worried,Disapprove,Strongly disapprove,,,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Something else,Independent Men,White Independent,Conservative,83.0,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,White,White,,,Midwest,Yes,,The Democratic Party,Male,White men,Non married men,"Cities 50,000-500,000","Cities over 50,000",Kansas,,,,Election day exit poll,,,,,Seriously off on the wrong track,Version 1,0.513781905174255,No,
81469.0,Sam Brownback,Greg Orman,18-29,18-29,18-24,18-44,18-29,18-24,Black 18-29,Black 18-29,Black 18-29,Complete,,,Call 2,4.0,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,Favorable,Favorable,,4.0,Government is doing too many things better left to businesses and individuals,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",,,No,,,,,,,,18-44,18-64,,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Men,Non-White Democrats,Liberal,70.0,Liberal Democrats,Liberal Democrats,Black,Black,National questionnaire,Black,Black,,,Midwest,,Yes,,Male,Black men,,"Cities 50,000-500,000","Cities over 50,000",Kansas,,,,Election day exit poll,,,,,Generally going in the right direction,Version 4,1.13919055461884,No,
76095.0,Sam Brownback,Greg Orman,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,,Call 2,2.0,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,No,Unfavorable,Unfavorable,,3.0,Government should do more to solve problems,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Disapprove,,No,Yes,Worried,Very worried,Approve,Somewhat approve,,,45+,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Moderate,15.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,,,Midwest,Yes,,Does not matter to me,Female,White women,Married women,Rural,Small Cities/Rural,Kansas,,,,Election day exit poll,,,,,Seriously off on the wrong track,Version 1,0.675320625305176,No,
76088.0,Sam Brownback,Greg Orman,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,Latino 30-44,Latino 30-44,Complete,,,Call 2,3.0,,Postgraduate study,College graduate,More than High school graduate,Non white college degree,No,Unfavorable,Unfavorable,,1.0,Government should do more to solve problems,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Disapprove,,Yes,Yes,Worried,Somewhat worried,Approve,Somewhat approve,,,18-44,18-64,,Independent/Something else,Non-black non-Democrat,Latino Independent,Something else,Independent Women,All others,Moderate,21.0,Moderate/Liberal Republicans,Moderate Independents,Other,White,State questionnaire,Hispanic/Latino,Hispanic/Latino,,,Midwest,Yes,,Does not matter to me,Female,Latino women,Married women,Suburbs,Suburbs,Kansas,,,,Election day exit poll,,,,,Generally going in the right direction,Version 1,0.659580290317535,No,
76012.0,Sam Brownback,Greg Orman,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,,Call 2,1.0,,College graduate,College graduate,More than High school graduate,White college degree,No,Unfavorable,Unfavorable,,3.0,Government should do more to solve problems,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Approve,,No,Yes,Worried,Somewhat worried,Disapprove,Somewhat disapprove,,,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Something else,Independent Women,White Independent,Moderate,46.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,,,Midwest,Yes,,Does not matter to me,Female,White women,Married women,Rural,Small Cities/Rural,Kansas,,,,Election day exit poll,,,,,Generally going in the right direction,Version 1,0.766035377979279,No,
63603.0,Sam Brownback,Greg Orman,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,,Call 1,4.0,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,No,Favorable,Unfavorable,,4.0,Government should do more to solve problems,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Disapprove,,No,Yes,Worried,Very worried,Disapprove,Strongly disapprove,,,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Something else,Independent Men,White Independent,Liberal,67.0,Moderate/Liberal Republicans,Liberal Independents,White,White,State questionnaire,White,White,,,Midwest,Yes,,The Democratic Party,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000",Kansas,,,,Election day exit poll,,,,,Seriously off on the wrong track,Version 1,0.741705119609833,No,
95933.0,Sam Brownback,Greg Orman,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,,Call 3,3.0,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,1.0,,Went too far,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",,Illegal immigration,No,Yes,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Moderate,19.0,Conservative Republicans,Mod./Liberal Republicans,White,White,National questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",Midwest,,,,Male,White men,Married men,Suburbs,Suburbs,Kansas,,,,Election day exit poll,,,,,,Version 2,0.737774968147278,Yes,
