ID,SENVA14,AGE,AGE3,AGE8,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND,ATTEND2,BACKSIDE,BORNINVA14,BRNAGAIN,CALL,CDNUM,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVDEM2,FAVGILLESPIE,FAVREP2,FAVWARNER,FOROBAMAS,GEOCODE,GOVTDO10,GOVTHH,GUNOWNER12,HEALTHCARE14,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME14GEN,INCWHITE,ISIS14,ISSUE14,LATINO,MARRIED,MOVETOVA14,MOVETOVA10YR,NECWORR2,NECWORRY,OBAMA2,OBAMA4,OBAMAANG,OBAMAANG2,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,RACE,RACEAI,RCONGANG,RCONGANG2,REGION,SAMESEXM12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TERRWORR,TERWORR2,TIME14FEWD,TIME14MTH,TIME14WK,TIMESEN14,TRACK,VAETH14,VAETH14B,VAETH14C,VERSION,VETVOTER,WHNCLINC,WHTEVANG,ZIPCODE,WEIGHT
86226.0,Ed Gillespie,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,Complete,,,Call 3,9.0,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,,Unfavorable,,,3.0,Government is doing too many things better left to businesses and individuals,No,,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Disapprove,,No,,,,Worried,Very worried,Disapprove,Strongly disapprove,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,90.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,,,South,,Male,White men,,Rural,Small Cities/Rural, Virginia,Election day exit poll,Very worried,Very or somewhat worried,Before that,In the last month,Before that,In the last month,Seriously off on the wrong track,A complete overhaul,A complete overhaul or major changes,A complete overhaul or major changes or minor changes,Version 1,Yes,Yes,,24333.0,0.857026278972626
65980.0,Ed Gillespie,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,A few times a year,Occasionally,Complete,Born in Virginia,Yes,Call 2,2.0,High school graduate,No college degree,High school graduate or less,White no college degree,,Favorable,,Unfavorable,Barack Obama was not a factor,5.0,,,No,Did not go far enough,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",,Illegal immigration,No,No,I was born in Virginia,More than 10 years,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,Liberal,101.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",South,No,Male,White men,Non married men,"Cities 50,000-500,000","Cities over 50,000", Virginia,Election day exit poll,,,,,,,,,,,Version 2,,Yes,White Born-again/Evangelical Christians,23518.0,0.821428596973419
61930.0,Ed Gillespie,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Once a week,Weekly,Not complete,Born in Virginia,,Call 2,6.0,,,,,,Favorable,,Unfavorable,To express opposition to Barack Obama,3.0,,,,,,,,,,,,,,No,,I was born in Virginia,More than 10 years,,,,,,,45+,65+,,,,,,,,6.0,,,White,White,State questionnaire,White,White,,,South,,Male,White men,,Suburbs,Suburbs, Virginia,Election day exit poll,,,,,,,,,,,Version 2,,,,24437.0,0.973083138465881
65978.0,Ed Gillespie,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,,,Complete,,,Call 2,7.0,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,,Unfavorable,,,4.0,Government is doing too many things better left to businesses and individuals,No,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",Approve,,No,,,,Worried,Very worried,Disapprove,Strongly disapprove,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Moderate,43.0,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,White,White,,,South,,Female,White women,,Suburbs,Suburbs, Virginia,Election day exit poll,Somewhat worried,Very or somewhat worried,Before that,In the last month,Before that,In the last month,Seriously off on the wrong track,Major changes,A complete overhaul or major changes,A complete overhaul or major changes or minor changes,Version 1,No,No,,23005.0,0.976316332817078
87533.0,Ed Gillespie,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,,,Complete,,,Call 3,11.0,Postgraduate study,College graduate,More than High school graduate,White college degree,Unfavorable,,Favorable,,,2.0,Government should do more to solve problems,Yes,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",Disapprove,,No,,,,Worried,Very worried,Disapprove,Strongly disapprove,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,71.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,,,South,,Female,White women,,Suburbs,Suburbs, Virginia,Election day exit poll,Very worried,Very or somewhat worried,Before that,Before that,Before that,Before that,Seriously off on the wrong track,Major changes,A complete overhaul or major changes,A complete overhaul or major changes or minor changes,Version 1,No,No,,22191.0,0.999625384807587
65974.0,Ed Gillespie,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,Complete,,,Call 2,5.0,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,,Favorable,,,4.0,Government should do more to solve problems,No,,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Disapprove,,No,,,,Worried,Somewhat worried,Disapprove,Somewhat disapprove,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,11.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,,,South,,Female,White women,,Rural,Small Cities/Rural, Virginia,Election day exit poll,Somewhat worried,Very or somewhat worried,Before that,Before that,Before that,Before that,Seriously off on the wrong track,Minor changes,Minor changes or no changes at all,A complete overhaul or major changes or minor changes,Version 1,No,No,,23868.0,1.08202171325684
86217.0,Ed Gillespie,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,,,Complete,,,Call 3,11.0,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,,Favorable,,,2.0,Government is doing too many things better left to businesses and individuals,No,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Approve,,No,,,,Worried,Very worried,Disapprove,Strongly disapprove,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,71.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,,,South,,Female,White women,,Suburbs,Suburbs, Virginia,Election day exit poll,Very worried,Very or somewhat worried,Before that,Before that,Before that,Before that,Seriously off on the wrong track,Major changes,A complete overhaul or major changes,A complete overhaul or major changes or minor changes,Version 1,No,No,,22191.0,0.999625384807587
65971.0,Ed Gillespie,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Once a week,Weekly,Complete,Moved to Virginia,No,Call 2,7.0,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,Favorable,,Unfavorable,Barack Obama was not a factor,4.0,,,No,Went too far,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,Health care,No,No,10+ years but not born here,More than 10 years,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Moderate,104.0,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",South,No,Female,White women,Non married women,Suburbs,Suburbs, Virginia,Election day exit poll,,,,,,,,,,,Version 2,,No,All others,23226.0,0.973421156406403
87519.0,Ed Gillespie,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,,,Complete,,,Call 3,8.0,Postgraduate study,College graduate,More than High school graduate,White college degree,Unfavorable,,Favorable,,,1.0,Government is doing too many things better left to businesses and individuals,No,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Approve,,No,,,,Worried,Very worried,Disapprove,Strongly disapprove,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,4.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,,,South,,Male,White men,,"Cities 10,000-50,000",Small Cities/Rural, Virginia,Election day exit poll,Very worried,Very or somewhat worried,Before that,Before that,Before that,Before that,Seriously off on the wrong track,Minor changes,Minor changes or no changes at all,A complete overhaul or major changes or minor changes,Version 1,Yes,No,,22205.0,0.985356628894806
65959.0,Ed Gillespie,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,Complete,,,Call 2,5.0,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,,Favorable,,,4.0,Government should do more to solve problems,No,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Approve,,No,,,,Worried,Somewhat worried,Disapprove,Strongly disapprove,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,1.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,,,South,,Female,White women,,Suburbs,Suburbs, Virginia,Election day exit poll,Somewhat worried,Very or somewhat worried,Before that,Before that,Before that,Before that,Seriously off on the wrong track,A complete overhaul,A complete overhaul or major changes,A complete overhaul or major changes or minor changes,Version 1,Yes,No,,22932.0,1.17476642131805
87516.0,Ed Gillespie,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,,,Complete,,,Call 3,8.0,Postgraduate study,College graduate,More than High school graduate,White college degree,Unfavorable,,Favorable,,,1.0,Government is doing too many things better left to businesses and individuals,No,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Approve,,No,,,,Worried,Very worried,Disapprove,Strongly disapprove,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,4.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,,,South,,Male,White men,,"Cities 10,000-50,000",Small Cities/Rural, Virginia,Election day exit poll,Very worried,Very or somewhat worried,Before that,Before that,Before that,Before that,Seriously off on the wrong track,Minor changes,Minor changes or no changes at all,A complete overhaul or major changes or minor changes,Version 1,Yes,No,,22205.0,0.985356628894806
86199.0,Ed Gillespie,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,,,Complete,,,Call 3,9.0,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,,Unfavorable,,,3.0,Government is doing too many things better left to businesses and individuals,No,,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Approve,,No,,,,Worried,Very worried,Disapprove,Strongly disapprove,,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Conservative,9.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,,,South,,Female,White women,,Rural,Small Cities/Rural, Virginia,Election day exit poll,Very worried,Very or somewhat worried,In the last three days,In the last month,In the last week,In the last three days,Generally going in the right direction,A complete overhaul,A complete overhaul or major changes,A complete overhaul or major changes or minor changes,Version 1,No,Yes,,24366.0,0.873533010482788
86195.0,Ed Gillespie,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,Complete,,,Call 3,6.0,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,,Favorable,,,3.0,Government is doing too many things better left to businesses and individuals,No,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Approve,,No,,,,Worried,Somewhat worried,Disapprove,Strongly disapprove,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,6.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,,,South,,Female,White women,,Suburbs,Suburbs, Virginia,Election day exit poll,Somewhat worried,Very or somewhat worried,Before that,Before that,Before that,Before that,Seriously off on the wrong track,A complete overhaul,A complete overhaul or major changes,A complete overhaul or major changes or minor changes,Version 1,No,No,,24437.0,0.995420217514038
90243.0,Ed Gillespie,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,,,Complete,,,Call 3,6.0,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,,Favorable,,,3.0,Government is doing too many things better left to businesses and individuals,,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,,No,,,,,,,,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Moderate,92.0,Conservative Republicans,Mod./Liberal Republicans,White,White,National questionnaire,White,White,,,South,Yes,Female,White women,,Rural,Small Cities/Rural, Virginia,Election day exit poll,,,,,,,Seriously off on the wrong track,,,,Version 4,,No,,24450.0,2.89739990234375
86193.0,Ed Gillespie,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,A few times a month,Occasionally,Complete,Born in Virginia,No,Call 3,2.0,Postgraduate study,College graduate,More than High school graduate,White college degree,,Omit,,Unfavorable,To express opposition to Barack Obama,5.0,,,Yes,Went too far,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,Health care,No,No,I was born in Virginia,More than 10 years,,,,,Angry,"Dissatisfied, but not angry or angry",45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Moderate,96.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",South,Omit,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000", Virginia,Election day exit poll,,,,,,,,,,,Version 2,,No,All others,23606.0,0.99033522605896
86185.0,Ed Gillespie,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,A few times a month,Occasionally,Complete,Born in Virginia,Yes,Call 3,9.0,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,Favorable,,Unfavorable,To express opposition to Barack Obama,3.0,,,Yes,Went too far,,,,,,,,,Health care,No,Yes,I was born in Virginia,More than 10 years,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Moderate,80.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",South,No,Male,White men,Married men,Rural,Small Cities/Rural, Virginia,Election day exit poll,,,,,,,,,,,Version 2,,,White Born-again/Evangelical Christians,24216.0,0.853931069374084
