ID,GOVNY14,HOUNY14,ABORT2,ABORTION,AGE,AGE3,AGE8,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND,ATTEND2,ATTREL,BACKSIDE,BREAK14,BREAK14B,BRNAGAIN,CALL,CDNUM,CELLPHONE,CELLULAR,CHILD12,CHRISTIEPRES,CLIMATECHANGE,CONGRESS,CONGRESS4,EBOLA14,ECONBETT,ECONDIR,ECONFAIR,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVDEM2,FAVREP2,FINSIT2,FOLLOW14,FOLLOW14B,FOROBAMAH,GAY,GEOCODE,GOVTDO10,HCLINPRES,HEALTHCARE14,HILLVREP,IMMDEPORT,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME14GEN,INCWHITE,ISIS14,ISSUE14,JBUSHPRES,LANDPHONE,LATINO,LIFE,MARCHILD,MARIJUANALAW,MARRIED,NEC,NEC2,NECWORR2,NECWORRY,OBAMA2,OBAMA4,OBAMAANG,OBAMAANG2,OVER45,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYSEX,PARTYWHITE,PAULPRES,PERRYPRES,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,RACE,RACEAI,RACEREL14,RCONGANG,RCONGANG2,REGION,REL5,RELIGN10,RELWHITE,SAMESEXM12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,TEABRN,TEAPARTY,TEAPARTY3,TELEPOLL,TERRWORR,TERWORR2,TRACK,TRUSTGOV,TRUSTGOVB,UNIONHH12,VERSION,VETVOTER,WEIGHT,WHITEREL,WHNCLINC,WHTEVANG,WORK,WORKSEX,WPROTBRN,WPROTBRN3,WRKWOMEN,WRKWOMEN4
77427.0,Rob Astorino,The Republican candidate,,,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,,Complete,Very closely,Extremely or very closely,,Call 2,4.0,,,,,,Disapprove,Somewhat disapprove,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,,,,,2.0,,,,,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Disapprove,Illegal immigration,,,No,,,,,,,Worried,Somewhat worried,Disapprove,Strongly disapprove,,,45+,65+,,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,,,Liberal,69.0,Conservative Republicans,Mod./Liberal Republicans,White,White,National questionnaire,White,White,,,,East,,,,,Male,White men,,Suburbs,Suburbs,English, New York,,,,Election day exit poll,Somewhat worried,Very or somewhat worried,,,,,Version 1,Yes,0.779395997524261,,Yes,,,,,,,
77417.0,Rob Astorino,The Republican candidate,,,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,,,,Complete,Very closely,Extremely or very closely,,Call 2,16.0,,,,,,Approve,Somewhat approve,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,,,,1.0,,,,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Approve,Foreign policy,,,No,,,,,,,Worried,Somewhat worried,Approve,Somewhat approve,,,18-44,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,,,Moderate,8.0,Conservative Republicans,Mod./Liberal Republicans,White,White,National questionnaire,White,White,,,,East,,,,,Female,White women,,"Cities over 500,000","Cities over 50,000",English, New York,,,,Election day exit poll,Somewhat worried,Very or somewhat worried,,,,,Version 1,No,0.847375333309174,,No,,,,,,,
100581.0,Rob Astorino,The Republican candidate,,,30-44,30-59,30-39,18-44,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,,,,Complete,,,,Call 3,16.0,,,,,,,,,Getting worse,Worse,,High school graduate,No college degree,High school graduate or less,Non white no college degree,,,,,,To express opposition to Barack Obama,,1.0,,,Was about right,,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",,The economy,,,No,,,,Yes,Not so good,Not so good or poor,,,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",18-44,18-64,,Republican,Black non-Democrat,All Republicans,Republican,Republican Men,All others,,,Moderate,8.0,Conservative Republicans,Mod./Liberal Republicans,Black,Black,National questionnaire,Black,Black,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",East,,,,,Male,Black men,Married men,"Cities over 500,000","Cities over 50,000",English, New York,,,,Election day exit poll,,,,,,,Version 2,,0.862947344779968,,No,,Yes,Working men,,,All others,Working men
96994.0,Rob Astorino,The Republican candidate,Legal,Legal in all cases,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Once a week,Weekly,Catholic/Attend weekly,Complete,,,No,Call 3,27.0,,,No,,,,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,Better,,,,,4.0,,,,Hillary Clinton,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,,,,No,,All others,,Yes,,,,,,,,,45+,18-64,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,,,Liberal,91.0,Liberal Democrats,Liberal Democrats,White,White,National questionnaire,White,White,,,,East,Catholic,Catholic,Catholic,,Female,White women,Married women,Suburbs,Suburbs,English, New York,,,,Election day exit poll,,,,Only some of the time,Only some of the time or never,Yes,Version 3,,1.07135677337646,White Catholics,No,All others,,,No,All others,,
100960.0,Rob Astorino,The Republican candidate,Illegal,Illegal in all cases,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,More than once a week,Weekly,Protestant/Attend weekly,Complete,,,Yes,Call 3,24.0,,,No,,,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,Better,,,,,4.0,,,,The Republican candidate,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",,,,,No,,All others,,No,,,,,,,,,45+,18-64,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,,,Moderate,95.0,Moderate/Liberal Republicans,Moderate Independents,White,White,National questionnaire,White,White,,,,East,Protestant/Other Non-Catholic Christian,Protestant,Protestant/Other Non-Catholic Christian,,Female,White women,Non married women,Suburbs,Suburbs,English, New York,,,,Election day exit poll,,,,Only some of the time,Only some of the time or never,No,Version 3,,0.948438763618469,White Protestants,Yes,White Born-again/Evangelical Christians,,,Yes,White Protestant evangelical,,
96464.0,Rob Astorino,The Republican candidate,,,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,,Complete,,,,Call 3,19.0,,,,,,,,,Staying about the same,Poor and staying the same,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,,,Barack Obama was not a factor,,3.0,,,Went too far,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",,The economy,,,No,,,,Yes,Not so good,Not so good or poor,,,,,Angry,"Dissatisfied, but not angry or angry",45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,,,Moderate,21.0,Conservative Republicans,Mod./Liberal Republicans,White,White,National questionnaire,White,White,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",East,,,,,Male,White men,Married men,Suburbs,Suburbs,English, New York,,,,Election day exit poll,,,,,,,Version 2,,1.67088639736176,,No,,Yes,Working men,,,All others,Working men
52271.0,Rob Astorino,The Republican candidate,,,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,,Complete,Extremely closely,Extremely or very closely,,Call 1,24.0,,,,,,Disapprove,Strongly disapprove,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,,,,,4.0,,,,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Approve,The economy,,,No,,,,,,,Worried,Very worried,Disapprove,Strongly disapprove,,,45+,65+,,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,,,Moderate,95.0,Conservative Republicans,Mod./Liberal Republicans,White,White,National questionnaire,White,White,,,,East,,,,,Female,White women,,Suburbs,Suburbs,English, New York,,,,Election day exit poll,Very worried,Very or somewhat worried,,,,,Version 1,No,0.907677292823792,,No,,,,,,,
98611.0,Rob Astorino,The Republican candidate,Legal,Legal in most cases,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,A few times a year,Occasionally,Protestant/Do not attend weekly,Complete,,,No,Call 3,4.0,,,No,,,,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,Worse,,,,,2.0,,,,The Republican candidate,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",,,,,No,,All others,,No,,,,,,,,,45+,65+,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,,,Conservative,71.0,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,,,,East,Protestant/Other Non-Catholic Christian,Protestant,Protestant/Other Non-Catholic Christian,,Male,White men,Non married men,Suburbs,Suburbs,English, New York,,,,Election day exit poll,,,,Only some of the time,Only some of the time or never,No,Version 3,,1.06417524814606,White Protestants,No,All others,,,No,White Protestant non-evangelical,,
96569.0,Rob Astorino,The Republican candidate,,,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,,Complete,,,,Call 3,27.0,,,,,,,,,Getting worse,Worse,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,,,To express opposition to Barack Obama,,4.0,,,Went too far,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,The economy,,,No,,,,Yes,Not so good,Not so good or poor,,,,,Angry,"Dissatisfied, but not angry or angry",45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,,,Conservative,91.0,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",East,,,,,Male,White men,Married men,Suburbs,Suburbs,English, New York,,,,Election day exit poll,,,,,,,Version 2,,1.0516197681427,,No,,Yes,Working men,,,All others,Working men
96675.0,Rob Astorino,The Republican candidate,,,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,,,,Complete,,,No,Call 3,4.0,Yes,Both regular land-line and cell phone service,,Yes,,,,Disapprove,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,Very closely,Extremely or very closely,,No,2.0,,No,,,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",,,Yes,Yes,No,,,,,,,,,,,,,18-44,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Yes,No,Moderate,69.0,Conservative Republicans,Mod./Liberal Republicans,White,White,National questionnaire,White,White,,,,East,Catholic,Catholic,Catholic,,Male,White men,,Suburbs,Suburbs,English, New York,Tea Party supporter and not born-again,Somewhat support,Support,Election day exit poll,,,,,,,Version 5,,0.951165914535522,White Catholics,No,All others,,,No,All others,,
75430.0,Rob Astorino,The Republican candidate,,,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,,,,Complete,,,No,Call 2,27.0,Yes,Only cell phone service,,No,,,,Approve,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,Very closely,Extremely or very closely,,No,4.0,,No,,,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",,,No,No,No,,,,,,,,,,,,,18-44,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,No,No,Conservative,91.0,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,,,,East,None,None,None,,Male,White men,,Suburbs,Suburbs,English, New York,Tea Party supporter and not born-again,Strongly support,Support,Election day exit poll,,,,,,,Version 5,,1.22822821140289,White none,Yes,All others,,,No,All others,,
50484.0,Rob Astorino,The Republican candidate,,,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,,Complete,Somewhat closely,Somewhat or not too closely,,Call 1,23.0,,,,,,Disapprove,Strongly disapprove,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,,,,,5.0,,,,,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Disapprove,The economy,,,No,,,,,,,Worried,Very worried,Disapprove,Somewhat disapprove,,,45+,65+,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,,,Moderate,15.0,Moderate/Liberal Republicans,Moderate Independents,White,White,National questionnaire,White,White,,,,East,,,,,Female,White women,,Rural,Small Cities/Rural,English, New York,,,,Election day exit poll,Somewhat worried,Very or somewhat worried,,,,,Version 1,No,1.8320791721344,,No,,,,,,,
75408.0,Rob Astorino,The Republican candidate,Legal,Legal in most cases,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Once a week,Weekly,Protestant/Attend weekly,Complete,,,No,Call 2,23.0,,,Yes,,,,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,Worse,,,,,5.0,,,,The Republican candidate,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",,,,,No,,All others,,No,,,,,,,,,45+,65+,Women with children,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,,,Conservative,15.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,National questionnaire,White,White,,,,East,Protestant/Other Non-Catholic Christian,Protestant,Protestant/Other Non-Catholic Christian,,Female,White women,Non married women,Rural,Small Cities/Rural,English, New York,,,,Election day exit poll,,,,Only some of the time,Only some of the time or never,No,Version 3,,1.8320791721344,White Protestants,Yes,All others,,,No,White Protestant non-evangelical,,
73472.0,Rob Astorino,The Republican candidate,,,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,,Not complete,Not too closely,Somewhat or not too closely,,Call 2,21.0,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,45+,65+,,,,,,,,,,,34.0,,,White,White,National questionnaire,White,White,,,,East,,,,,Male,White men,,Suburbs,Suburbs,English, New York,,,,Election day exit poll,,,,,,,Version 1,No,1.62542688846588,,,,,,,,,
75402.0,Rob Astorino,The Republican candidate,,,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,,Complete,,,,Call 2,17.0,,,,,,,,,Staying about the same,Poor and staying the same,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,,Barack Obama was not a factor,,3.0,,,Went too far,,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",,Health care,,,No,,,,No,Not so good,Not so good or poor,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,65+,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,,,Moderate,122.0,Moderate/Liberal Republicans,Moderate Independents,White,White,National questionnaire,White,White,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",East,,,,,Female,White women,Non married women,Suburbs,Suburbs,English, New York,,,,Election day exit poll,,,,,,,Version 2,,1.38798522949219,,Yes,,No,Non-working women,,,All others,Non-working women
75397.0,Rob Astorino,The Republican candidate,,,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,,Complete,,,,Call 2,19.0,,,,,Yes,,,,,,Favors the wealthy,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,,,,,,3.0,Government is doing too many things better left to businesses and individuals,,,,Deported to the country they came from,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,,,,No,Worse than life today,,Illegal,,,,,,,,,,45+,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,,,Moderate,21.0,Moderate/Liberal Republicans,Moderate Independents,White,White,National questionnaire,White,White,Stayed about the same,,,East,,,,Yes,Male,White men,,Suburbs,Suburbs,English, New York,,,,Election day exit poll,,,Seriously off on the wrong track,,,,Version 4,,1.67088639736176,,No,,,,,,,
50427.0,Rob Astorino,The Republican candidate,,,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,,Complete,,,,Call 1,20.0,,,,,No,,,,,,Is fair to most Americans,Postgraduate study,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,,,,,,3.0,Government is doing too many things better left to businesses and individuals,,,,Deported to the country they came from,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,,,,No,Worse than life today,,Illegal,,,,,,,,,,45+,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,,,Conservative,127.0,Moderate/Liberal Republicans,Conservative Independents,White,White,National questionnaire,White,White,Gotten worse,,,East,,,,No,Male,White men,,"Cities 50,000-500,000","Cities over 50,000",English, New York,,,,Election day exit poll,,,Seriously off on the wrong track,,,,Version 4,,1.40566635131836,,No,,,,,,,
96995.0,Rob Astorino,The Republican candidate,Legal,Legal in all cases,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Once a week,Weekly,Catholic/Attend weekly,Complete,,,No,Call 3,27.0,,,No,,,,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,Better,,,,,4.0,,,,Hillary Clinton,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,,,,No,,All others,,Yes,,,,,,,,,45+,18-64,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,,,Liberal,91.0,Liberal Democrats,Liberal Democrats,White,White,National questionnaire,White,White,,,,East,Catholic,Catholic,Catholic,,Female,White women,Married women,Suburbs,Suburbs,English, New York,,,,Election day exit poll,,,,Only some of the time,Only some of the time or never,Yes,Version 3,,1.07135677337646,White Catholics,No,All others,,,No,All others,,
