ID,SENCO14,GOVCO14,AMD67CO14,ABORT2,ABORTION,AGE,AGE3,AGE8,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BORNINCO14,BRNAGAIN,CALL,CDNUM,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVDEM2,FAVREP2,FOROBAMAS,GEOCODE,GOVTDO10,HEALTHCARE14,IMMDEPORT,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME14GEN,INCWHITE,ISIS14,ISSUE14,LATINO,MARRIED,MOVETOCO14,MOVETOCO10YR,NECWORR2,NECWORRY,OBAMA2,OBAMA4,OBAMAANG,OBAMAANG2,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,PTYIMPT14,PTYIMPT14B,QRACE3,QRACEAI,QTYPE,RACE,RACEAI,RCONGANG,RCONGANG2,REGION,SAMESEXM12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,TELEPOLL,TRACK,VERSION,WEIGHT,WHNCLINC,WHTEVANG,ZIPCODE
9075.0,Cory Gardner,Bob Beauprez,Yes,,,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,,,,4.0,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Unfavorable,,1.0,Government is doing too many things better left to businesses and individuals,,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,,No,,,,,,,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,,Independent/Something else,Conservative Republicans,,,White,White,National questionnaire,White,White,,,West,Yes,Female,White women,,Suburbs,Suburbs,English,Colorado,Telephone survey,Seriously off on the wrong track,Version 4,1.54474997520447,No,,80538.0
9114.0,Mark Udall,John Hickenlooper,No,,,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,,No,,2.0,College graduate,College graduate,More than High school graduate,White college degree,,,,3.0,,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,,No,,,,,,,,,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,,,White,White,National questionnaire,White,White,,,West,,Female,White women,,Suburbs,Suburbs,English,Colorado,Telephone survey,,Version 5,2.3952534198761,No,All others,80027.0
8998.0,Cory Gardner,John Hickenlooper,No,,,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,,,6.0,College graduate,College graduate,More than High school graduate,White college degree,,,,4.0,,Went too far,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",,The economy,No,No,,,,,,,Angry,"Dissatisfied, but not angry or angry",45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,,,White,White,National questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",West,,Female,White women,Non married women,Suburbs,Suburbs,English,Colorado,Telephone survey,,Version 2,0.416718751192093,No,,80124.0
9017.0,Mark Udall,John Hickenlooper,No,,,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,,4.0,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,1.0,,Went too far,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",,Illegal immigration,No,No,,,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,White,White,National questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",West,,Male,White men,Non married men,Suburbs,Suburbs,English,Colorado,Telephone survey,,Version 2,0.271287053823471,Yes,,80538.0
9074.0,Cory Gardner,Bob Beauprez,Yes,,,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,,,2.0,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,,1.0,Government is doing too many things better left to businesses and individuals,,Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",,,No,,,,,,,,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Conservative,,Moderate/Liberal Republicans,Conservative Independents,,,White,White,National questionnaire,White,White,,,West,No,Male,White men,,Suburbs,Suburbs,English,Colorado,Telephone survey,Seriously off on the wrong track,Version 4,0.888883769512177,No,,80504.0
9112.0,Mark Udall,John Hickenlooper,No,,,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,,No,,2.0,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,3.0,,,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",,,No,,,,,,,,,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,,,White,White,National questionnaire,White,White,,,West,,Male,White men,,Suburbs,Suburbs,English,Colorado,Telephone survey,,Version 5,1.0690108537674,No,All others,80021.0
9131.0,Mark Udall,John Hickenlooper,No,,,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,,No,,4.0,High school graduate,No college degree,High school graduate or less,White no college degree,,,,1.0,,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,,No,,,,,,,,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Liberal,,Moderate/Liberal Republicans,Liberal Independents,,,White,White,National questionnaire,White,White,,,West,,Female,White women,,Suburbs,Suburbs,English,Colorado,Telephone survey,,Version 5,2.20456528663635,No,All others,80513.0
9109.0,Mark Udall,Other,No,,,45-65,30-59,50-59,45+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,Complete,,No,,1.0,High school graduate,No college degree,High school graduate or less,Non white no college degree,,,,2.0,,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",,,No,,,,,,,,,,45+,18-64,Independent/Something else,Black non-Democrat,Black Independent,Something else,Independent Men,All others,Moderate,,Moderate/Liberal Republicans,Moderate Independents,,,Black,Black,National questionnaire,Black,Black,,,West,,Male,Black men,,"Cities 50,000-500,000","Cities over 50,000",English,Colorado,Telephone survey,,Version 5,2.73284029960632,No,All others,80012.0
9090.0,Mark Udall,John Hickenlooper,No,,,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,,,,3.0,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Unfavorable,,5.0,Government is doing too many things better left to businesses and individuals,,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,,No,,,,,,,,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Liberal,,Moderate/Liberal Republicans,Liberal Independents,,,White,White,National questionnaire,White,White,,,West,Yes,Male,White men,,"Cities 50,000-500,000","Cities over 50,000",English,Colorado,Telephone survey,Generally going in the right direction,Version 4,0.311417520046234,No,,81507.0
9071.0,Cory Gardner,Bob Beauprez,Yes,,,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,,,7.0,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,,2.0,Government is doing too many things better left to businesses and individuals,,Omit,,,,,,,,,,No,,,,,,,,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,,,White,White,National questionnaire,White,White,,,West,Yes,Female,White women,,Suburbs,Suburbs,English,Colorado,Telephone survey,Seriously off on the wrong track,Version 4,0.529440402984619,,,80233.0
8999.0,Mark Udall,John Hickenlooper,Yes,,,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,,,,6.0,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,4.0,,Did not go far enough,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,Health care,No,No,,,,,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,,,White,White,National questionnaire,White,White,Angry,"Dissatisfied, but not angry or angry",West,,Female,White women,Non married women,Suburbs,Suburbs,English,Colorado,Telephone survey,,Version 2,0.942886710166931,No,,80125.0
11436.0,Mark Udall,John Hickenlooper,No,,,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,,,3.0,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,5.0,,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Disapprove,The economy,No,,,,Not worried,Not too worried,Disapprove,Strongly disapprove,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,,,White,White,National questionnaire,White,White,,,West,,Female,White women,,"Cities 50,000-500,000","Cities over 50,000",English,Colorado,Telephone survey,,Version 1,1.88180160522461,No,,81507.0
9014.0,Cory Gardner,Bob Beauprez,Yes,,,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,,4.0,College graduate,College graduate,More than High school graduate,White college degree,,,,1.0,,Went too far,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,The economy,No,Yes,,,,,,,Angry,"Dissatisfied, but not angry or angry",45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,,Independent/Something else,Conservative Republicans,,,White,White,National questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",West,,Female,White women,Married women,Suburbs,Suburbs,English,Colorado,Telephone survey,,Version 2,1.70720624923706,No,,80513.0
8995.0,Mark Udall,John Hickenlooper,No,,,45-65,30-59,45-49,45+,45-59,40-49,Black 45-59,Black 45-59,Black 45-64,Complete,,,,7.0,College graduate,College graduate,More than High school graduate,Non white college degree,,,,2.0,,Was about right,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",,Illegal immigration,No,Yes,,,,,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Men,Non-White Democrats,Liberal,,Liberal Democrats,Liberal Democrats,,,Black,Black,National questionnaire,Black,Black,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",West,,Male,Black men,Married men,"Cities 50,000-500,000","Cities over 50,000",English,Colorado,Telephone survey,,Version 2,2.24417543411255,No,,80017.0
11406.0,Mark Udall,,No,,,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,Latino 60+,Latino 65+,Complete,,,,1.0,High school graduate,No college degree,High school graduate or less,Non white no college degree,,,,2.0,,,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",Approve,Health care,Yes,,,,Not worried,Not too worried,Approve,Strongly approve,,,45+,65+,Democrat,Non-black Democrat,Latino Democrat,Democrat,Democratic Men,Non-White Democrats,Conservative,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,Hispanic/Latino,,,West,,Male,Latino men,,"Cities over 500,000","Cities over 50,000",English,Colorado,Telephone survey,,Version 1,0.251739650964737,No,,80205.0
9127.0,Cory Gardner,Bob Beauprez,No,,,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,No,,1.0,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,2.0,,,,,,,,,,,,,No,,,,,,,,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,,Independent/Something else,Conservative Republicans,,,White,White,National questionnaire,White,White,,,West,,Female,White women,,"Cities over 500,000","Cities over 50,000",English,Colorado,Telephone survey,,Version 5,0.731625258922577,,All others,80222.0
9108.0,Mark Udall,John Hickenlooper,No,,,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,,No,,7.0,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,2.0,,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",,,No,,,,,,,,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Conservative,,Moderate/Liberal Republicans,Conservative Independents,,,White,White,National questionnaire,White,White,,,West,,Female,White women,,"Cities 50,000-500,000","Cities over 50,000",English,Colorado,Telephone survey,,Version 5,3.6213014125824,No,All others,80010.0
9089.0,Cory Gardner,Bob Beauprez,No,,,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,,3.0,High school graduate,No college degree,High school graduate or less,White no college degree,Favorable,Favorable,,5.0,Government is doing too many things better left to businesses and individuals,,Offered a chance to apply for legal status,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",,,No,,,,,,,,,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,White,White,National questionnaire,White,White,,,West,Yes,Female,White women,,Rural,Small Cities/Rural,English,Colorado,Telephone survey,Seriously off on the wrong track,Version 4,1.00562989711761,Yes,,81235.0
9070.0,Cory Gardner,Bob Beauprez,No,,,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,,,7.0,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,,3.0,Government is doing too many things better left to businesses and individuals,,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",,,No,,,,,,,,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Conservative,,Moderate/Liberal Republicans,Conservative Independents,,,White,White,National questionnaire,White,White,,,West,Yes,Male,White men,,Suburbs,Suburbs,English,Colorado,Telephone survey,Seriously off on the wrong track,Version 4,0.525357723236084,No,,80228.0
