ID,WEIGHT,GOVVA21,LGOVVA21,AGVA21,ABORT2,ABORTION,AGE,AGE3,AGE10,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BIDENPRES2,BIDENPRES4,BRNAGAIN,CALL,CDNUM,CHILD12,CONMONUMENTS,COUNT2,COUNTACC,DEMLIBERAL,EARLYVELECTION,EDUC18,EDUCATIONVA21,EDUCATIONVA21B,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAVGOVVA21,FAVMCAULIFFE,FAVTRUMP,FAVYOUNGKIN,FORBIDENG,FORCANDGOV,GEOCODE,GUNOWNER12,HANDLECOVIDMCAULIFFE,HANDLECOVIDVA21,HANDLECOVIDYOUNGKIN,HANDLECRIMEMCAULIFFE,HANDLECRIMEVA21,HANDLECRIMEYOUNGKIN,HANDLEECONMCAULIFFE,HANDLEECONVA21,HANDLEECONYOUNGKIN,ISSUE21VA,LATINO,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,REGION,REPCONSERVATIVE,SEX,SEXBYRACE,SIZEPLAC,SIZEPLC3,STANUM,STECVA,STECVA2,SUBURBWHITE,TELEPOLL,VAXMANDATEVA21,VAXSTATUS21,VERSION,VOTE2020,VOTEMETHOD,WHTEVANG,ZIPCODE
277303685.0,1.2865492105484,Glenn Youngkin,Winsome Sears,Jason Miyares,,,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,Strongly or somewhat disapprove,Strongly disapprove,,Call 3,3.0,,Left in place,,,Too liberal,Election day,Bachelor's degree (BA or BS),,,College graduate,More than high school graduate,White college degree,White men college graduates,Only Youngkin,Unfavorable,Favorable,Favorable,To express opposition to Joe Biden,,3.0,Yes,,,,,,,,,,Abortion,No,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,236.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,White,South,Omit,Male,White men,Suburbs,Suburbs, Virginia,,,White suburban men,Election day exit poll,,No,Version 1,Donald Trump,Election day,,23321.0
277303686.0,4.8678412437439,Terry McAuliffe,Hala Ayala,Mark Herring,,,65+,60+,65-74,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Strongly or somewhat approve,Strongly approve,,Call 3,7.0,,Removed,,,About right,Election day,Associate's degree (AA or AS),,,No college degree,More than high school graduate,White no college degree,White men non college graduates,Only McAuliffe,Favorable,Unfavorable,Unfavorable,To express support for Joe Biden,,2.0,No,,,,,,,,,,The coronavirus pandemic,No,,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Moderate,43.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,White,South,Too conservative,Male,White men,Suburbs,Suburbs, Virginia,,,White suburban men,Election day exit poll,,Yes,Version 1,Joe Biden,Election day,,22729.0
277303687.0,2.29189276695251,Glenn Youngkin,Winsome Sears,Jason Miyares,Illegal,Illegal in most cases,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,,Yes,Call 3,3.0,No,,Not very confident or not at all confident,Not at all confident,,Election day,Attended college but received no degree,A lot,A lot or Some,No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,,For your candidate,3.0,,Only Glenn Youngkin or Neither,Only Glenn Youngkin,Only Glenn Youngkin or Both,Only Glenn Youngkin or Neither,Only Glenn Youngkin,Only Glenn Youngkin or Both,Only Glenn Youngkin or Neither,Only Glenn Youngkin,Only Glenn Youngkin or Both,,No,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Something else,White Independent,Conservative,236.0,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,White,White,White,South,,Male,White men,Suburbs,Suburbs, Virginia,Poor,Not so good or Poor,White suburban men,Election day exit poll,Opoose,,Version 2,,Election day,White Born-again/Evangelical Christians,23321.0
277303688.0,2.89668083190918,Terry McAuliffe,Hala Ayala,Mark Herring,Legal,Legal in all cases,65+,60+,65-74,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,No,Call 3,7.0,No,,Very confident or somewhat confident,Very confident,,Election day,Bachelor's degree (BA or BS),Some,A lot or Some,College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,Against his opponent,2.0,,Only Terry McAuliffe or Both,Only Terry McAuliffe,Only Terry McAuliffe or Neither,Only Glenn Youngkin or Neither,Neither of them,Only Terry McAuliffe or Neither,Only Glenn Youngkin or Neither,Neither of them,Only Terry McAuliffe or Neither,,No,Women without children,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Liberal,43.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,White,South,,Female,White women,Suburbs,Suburbs, Virginia,Not so good,Not so good or Poor,White suburban women,Election day exit poll,Favor,,Version 2,,Election day,All others,22729.0
277303689.0,1.08798623085022,Terry McAuliffe,Hala Ayala,Mark Herring,,,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,Latino 18-29,Latino 18-29,Complete,Strongly or somewhat approve,Strongly approve,,Call 3,5.0,,Omit,,,Omit,Election day,Never attended college,,,No college degree,High school graduate or less,Non white no college degree,Non-whites,Only McAuliffe,Favorable,Unfavorable,Unfavorable,To express support for Joe Biden,,5.0,,,,,,,,,,,Education,Yes,,,,,,,,,93.0,,,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,South,Omit,Male,Latino men,Suburbs,Suburbs, Virginia,,,Other,Election day exit poll,,,Version 1,Joe Biden,Election day,,24065.0
277303690.0,1.32052850723267,Glenn Youngkin,Winsome Sears,Jason Miyares,Illegal,Illegal in most cases,30-44,30-59,35-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,,Yes,Call 3,3.0,Yes,,Not very confident or not at all confident,Not at all confident,,Election day,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",A lot,A lot or Some,College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,Against his opponent,3.0,,Only Glenn Youngkin or Neither,Only Glenn Youngkin,Only Glenn Youngkin or Both,Only Glenn Youngkin or Neither,Only Glenn Youngkin,Only Glenn Youngkin or Both,Only Terry McAuliffe or Both,Both of them,Only Glenn Youngkin or Both,,No,Women with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Moderate,236.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,White,South,,Female,White women,Suburbs,Suburbs, Virginia,Not so good,Not so good or Poor,White suburban women,Election day exit poll,Opoose,,Version 2,,Election day,White Born-again/Evangelical Christians,23321.0
277303691.0,2.0492947101593,Glenn Youngkin,Winsome Sears,Jason Miyares,,,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Not complete,,,,Call 3,7.0,,,,,,Election day,Bachelor's degree (BA or BS),,,College graduate,More than high school graduate,White college degree,White women college graduates,,,,,To express opposition to Joe Biden,,2.0,,,,,,,,,,,,No,,,,,,,,,43.0,,,White,White,State questionnaire,White,White,White,South,,Female,White women,Suburbs,Suburbs, Virginia,,,White suburban women,Election day exit poll,,,Version 1,,Election day,,22729.0
277303692.0,0.643370151519775,Terry McAuliffe,Hala Ayala,Mark Herring,,,45-65,30-59,45-49,45+,45-59,40-49,Black 45-59,Black 45-59,Black 45-64,Complete,Strongly or somewhat approve,Strongly approve,,Call 3,5.0,,Removed,,,About right,Election day,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",,,College graduate,More than high school graduate,Non white college degree,Non-whites,Only McAuliffe,Favorable,Unfavorable,Unfavorable,To express support for Joe Biden,,5.0,No,,,,,,,,,,Education,No,,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Liberal,93.0,Liberal Democrats,Liberal Democrats,Black,Black,State questionnaire,Black,Non-white,Black,South,Too conservative,Female,Black women,Suburbs,Suburbs, Virginia,,,Other,Election day exit poll,,Yes,Version 1,Joe Biden,Election day,,24065.0
277303693.0,2.31141638755798,Glenn Youngkin,Winsome Sears,Jason Miyares,,,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Strongly or somewhat disapprove,Strongly disapprove,,Call 3,3.0,,Left in place,,,Too liberal,Election day,Never attended college,,,No college degree,High school graduate or less,White no college degree,White women non college graduates,Only Youngkin,Unfavorable,Favorable,Favorable,Omit,,3.0,,,,,,,,,,,Education,No,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,236.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,White,South,About right,Female,White women,Suburbs,Suburbs, Virginia,,,White suburban women,Election day exit poll,,,Version 1,Donald Trump,Election day,,23321.0
277303694.0,0.418288767337799,Terry McAuliffe,Winsome Sears,Mark Herring,Legal,Legal in most cases,30-44,30-59,40-44,18-44,30-44,40-49,Black 30-44,Black 30-44,Black 30-44,Complete,,,Yes,Call 3,4.0,Yes,,Very confident or somewhat confident,Somewhat confident,,Election day,Never attended college,A lot,A lot or Some,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,,,For your candidate,4.0,,Only Terry McAuliffe or Both,Only Terry McAuliffe,Only Terry McAuliffe or Neither,Only Terry McAuliffe or Both,Only Terry McAuliffe,Only Terry McAuliffe or Neither,Only Terry McAuliffe or Both,Only Terry McAuliffe,Only Terry McAuliffe or Neither,,No,Men with children,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,,257.0,,,Black,Black,State questionnaire,Black,Non-white,Black,South,,Male,Black men,Suburbs,Suburbs, Virginia,Not so good,Not so good or Poor,Other,Election day exit poll,Favor,,Version 2,,Election day,All others,23805.0
277303695.0,2.26617527008057,Glenn Youngkin,Winsome Sears,Jason Miyares,Illegal,Illegal in most cases,30-44,30-59,30-34,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,,No,Call 3,7.0,Yes,,Very confident or somewhat confident,Somewhat confident,,Election day,Bachelor's degree (BA or BS),A lot,A lot or Some,College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,For your candidate,2.0,,Only Glenn Youngkin or Neither,Only Glenn Youngkin,Only Glenn Youngkin or Both,Only Glenn Youngkin or Neither,Only Glenn Youngkin,Only Glenn Youngkin or Both,Only Glenn Youngkin or Neither,Only Glenn Youngkin,Only Glenn Youngkin or Both,,No,Women with children,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,43.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,White,South,,Female,White women,Suburbs,Suburbs, Virginia,Good,Excellent or Good,White suburban women,Election day exit poll,Opoose,,Version 2,,Election day,All others,22729.0
277303696.0,1.09349715709686,Terry McAuliffe,Hala Ayala,Mark Herring,Legal,Legal in most cases,30-44,30-59,30-34,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,,No,Call 3,10.0,No,,Very confident or somewhat confident,Very confident,,Election day,Bachelor's degree (BA or BS),Some,A lot or Some,College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,For your candidate,1.0,,Only Terry McAuliffe or Both,Only Terry McAuliffe,Only Terry McAuliffe or Neither,Only Terry McAuliffe or Both,Only Terry McAuliffe,Only Terry McAuliffe or Neither,Only Terry McAuliffe or Both,Both of them,Only Glenn Youngkin or Both,,No,Women without children,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Moderate,132.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,White,South,,Female,White women,Suburbs,Suburbs, Virginia,Good,Excellent or Good,White suburban women,Election day exit poll,Favor,,Version 2,,Election day,All others,20117.0
277303697.0,1.09455490112305,Terry McAuliffe,Hala Ayala,Mark Herring,Illegal,Illegal in most cases,30-44,30-59,35-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,,Yes,Call 3,5.0,No,,Very confident or somewhat confident,Very confident,,Election day,Associate's degree (AA or AS),A lot,A lot or Some,No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,,For your candidate,5.0,,Only Terry McAuliffe or Both,Only Terry McAuliffe,Only Terry McAuliffe or Neither,Only Terry McAuliffe or Both,Only Terry McAuliffe,Only Terry McAuliffe or Neither,Only Terry McAuliffe or Both,Only Terry McAuliffe,Only Terry McAuliffe or Neither,,No,Women without children,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Liberal,93.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,White,South,,Female,White women,Suburbs,Suburbs, Virginia,Excellent,Excellent or Good,White suburban women,Election day exit poll,Favor,,Version 2,,Election day,White Born-again/Evangelical Christians,24065.0
277303698.0,1.52281963825226,Glenn Youngkin,Winsome Sears,Jason Miyares,,,65+,60+,75 or older,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Strongly or somewhat disapprove,Strongly disapprove,,Call 3,3.0,,Left in place,,,Too liberal,Election day,Bachelor's degree (BA or BS),,,College graduate,More than high school graduate,White college degree,White women college graduates,Only Youngkin,Unfavorable,Omit,Favorable,Joe Biden was not a factor,,3.0,No,,,,,,,,,,The economy/jobs,No,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Moderate,236.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,White,South,About right,Female,White women,Suburbs,Suburbs, Virginia,,,White suburban women,Election day exit poll,,Yes,Version 1,Donald Trump,Election day,,23321.0
277303699.0,1.62327218055725,Terry McAuliffe,Hala Ayala,Mark Herring,,,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Not complete,,,No,Call 3,8.0,,,,,,Election day,Bachelor's degree (BA or BS),,,College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,Against his opponent,1.0,,,,,,,,,,,,No,,,,,,,,,65.0,,,White,White,State questionnaire,White,White,White,South,,Male,White men,"Cities 50,000-500,000","Cities over 50,000", Virginia,,,Other,Election day exit poll,,,Version 2,,Election day,All others,22312.0
277303700.0,1.39918804168701,Glenn Youngkin,Winsome Sears,Jason Miyares,Legal,Legal in all cases,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,,,No,Call 3,5.0,Yes,,Very confident or somewhat confident,Somewhat confident,,Election day,Never attended college,A lot,A lot or Some,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,,For your candidate,5.0,,Only Glenn Youngkin or Neither,Only Glenn Youngkin,Only Glenn Youngkin or Both,Only Glenn Youngkin or Neither,Only Glenn Youngkin,Only Glenn Youngkin or Both,Only Glenn Youngkin or Neither,Only Glenn Youngkin,Only Glenn Youngkin or Both,,No,Men with children,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,93.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,White,South,,Male,White men,Suburbs,Suburbs, Virginia,Poor,Not so good or Poor,White suburban men,Election day exit poll,Opoose,,Version 2,,Election day,All others,24065.0
277303701.0,2.26617527008057,Glenn Youngkin,Winsome Sears,Jason Miyares,Legal,Legal in all cases,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,,,No,Call 3,7.0,No,,Very confident or somewhat confident,Somewhat confident,,Election day,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",A lot,A lot or Some,College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,For your candidate,2.0,,Only Terry McAuliffe or Both,Both of them,Only Glenn Youngkin or Both,Only Terry McAuliffe or Both,Both of them,Only Glenn Youngkin or Both,Only Glenn Youngkin or Neither,Only Glenn Youngkin,Only Glenn Youngkin or Both,,No,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Moderate,43.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,White,South,,Female,White women,Suburbs,Suburbs, Virginia,Good,Excellent or Good,White suburban women,Election day exit poll,Opoose,,Version 2,,Election day,All others,22729.0
277303702.0,0.417748481035233,Terry McAuliffe,Winsome Sears,Mark Herring,,,45-65,30-59,50-59,45+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,Complete,Strongly or somewhat disapprove,Strongly disapprove,,Call 3,4.0,,Left in place,,,About right,Election day,Associate's degree (AA or AS),,,No college degree,More than high school graduate,Non white no college degree,Non-whites,Only McAuliffe,Favorable,Unfavorable,Omit,Joe Biden was not a factor,,4.0,No,,,,,,,,,,The economy/jobs,No,,Independent/Something else,Black non-Democrat,Black Independent,Independent women,Independent,All others,,257.0,,,Black,Black,State questionnaire,Black,Non-white,Black,South,Too conservative,Female,Black women,Suburbs,Suburbs, Virginia,,,Other,Election day exit poll,,Yes,Version 1,Joe Biden,Election day,,23805.0
277303703.0,1.40070784091949,Glenn Youngkin,Winsome Sears,Jason Miyares,Legal,Legal in most cases,30-44,30-59,30-34,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,,No,Call 3,10.0,No,,Very confident or somewhat confident,Somewhat confident,,Election day,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",A lot,A lot or Some,College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,Against his opponent,1.0,,Only Terry McAuliffe or Both,Both of them,Only Glenn Youngkin or Both,Only Glenn Youngkin or Neither,Only Glenn Youngkin,Only Glenn Youngkin or Both,Only Glenn Youngkin or Neither,Only Glenn Youngkin,Only Glenn Youngkin or Both,,No,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Conservative,132.0,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,White,White,White,South,,Male,White men,Suburbs,Suburbs, Virginia,Excellent,Excellent or Good,White suburban men,Election day exit poll,Opoose,,Version 2,,Election day,All others,20117.0
