ID,WEIGHT,SEN2GA21,SENGA21,AGE,AGE3,AGE10,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BRNAGAIN,CALL,CDNUM,CONTROLSEN,COUNT2GA,COUNTACCGA,COVIDHARDSHIP,COVIDHARDSHIP2,COVIDWORRY,COVIDWORRY2,EARLYVELECTION,ECONVCORONA20,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,GA2020FAIR,GEOCODE,LATINO,LOEFFLERISS,OSSOFFISS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYWHITE,PERDUEISS,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,REGION,SEX,SEXBYRACE,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,SUBURBWHITE,TELEPOLL,VERSION,VETVOTER,VOTE2020,VOTEMETHOD,WARNOCKISS,WHTEVANG
277270925.0,0.65527549963,Kelly Loeffler,David Perdue,30-44,30-59,30-34,18-44,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,Complete,No,Call 1,14.0,The Republican Party,Not very confident or not at all confident,Not very confident,No financial hardship at all,No financial hardship at all,Not too worried,Not too worried or not at all worried,Election day,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,No,1.0,No,About right,Too liberal,Republican,Black non-Democrat,All Republicans,Republican women,Republican,All others,About right,Conservative,102.0,Independent/Something else,Conservative Republicans,Black,Black,State questionnaire,Black,Non-white,Black,South,Female,Black women,Rural,Small Cities/Rural,English, Georgia,Other,Election day exit poll,Version 1,No,Donald Trump,Election day,Too liberal,All others
277270926.0,0.44313381165,Raphael Warnock,Jon Ossoff,30-44,30-59,40-44,18-44,30-44,40-49,Black 30-44,Black 30-44,Black 30-44,Complete,Yes,Call 1,13.0,The Democratic Party,Very confident or somewhat confident,Very confident,No financial hardship at all,No financial hardship at all,Somewhat worried,Very worried or somewhat worried,Election day,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,Yes,2.0,No,Too conservative,About right,Independent/Something else,Black non-Democrat,Black Independent,Independent women,Independent,All others,Too conservative,Moderate,39.0,Moderate/Liberal Republicans,Moderate Independents,Black,Black,State questionnaire,Black,Non-white,Black,South,Female,Black women,Suburbs,Suburbs,English, Georgia,Other,Election day exit poll,Version 1,No,Joe Biden,Election day,About right,All others
277270927.0,1.38866802102,Kelly Loeffler,David Perdue,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,Yes,Call 1,2.0,The Republican Party,Not very confident or not at all confident,Not very confident,No financial hardship at all,No financial hardship at all,Not too worried,Not too worried or not at all worried,Election day,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,No,4.0,No,About right,Too liberal,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,About right,Conservative,128.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,White,South,Male,White men,"Cities 50,000-500,000","Cities over 50,000",English, Georgia,Other,Election day exit poll,Version 1,No,Donald Trump,Election day,Too liberal,White Born-again/Evangelical Christians
277270928.0,0.58744717487,Raphael Warnock,Jon Ossoff,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,Latino 45-59,Latino 45-64,Complete,Yes,Call 1,7.0,The Democratic Party,Very confident or somewhat confident,Very confident,A severe financial hardship,A severe financial hardship or a moderate financial hardship,Very worried,Very worried or somewhat worried,Election day,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,No,2.0,Yes,Too liberal,Too conservative,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Non-White Democrats,Too liberal,Conservative,113.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,South,Female,Latino women,Suburbs,Suburbs,English, Georgia,Other,Election day exit poll,Version 1,No,Joe Biden,Election day,Too conservative,All others
277270929.0,0.50416805535,Raphael Warnock,Jon Ossoff,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,No,Call 1,3.0,The Democratic Party,Very confident or somewhat confident,Somewhat confident,A moderate financial hardship,A severe financial hardship or a moderate financial hardship,Very worried,Very worried or somewhat worried,Election day,"Containing the coronavirus now, even if it hurts the economy","An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,No,2.0,No,Too conservative,About right,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Too conservative,Liberal,79.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,White,South,Male,White men,Suburbs,Suburbs,English, Georgia,White suburban men,Election day exit poll,Version 1,No,Joe Biden,Election day,About right,All others
277270930.0,0.57016785005,Raphael Warnock,David Perdue,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,Yes,Call 1,14.0,The Republican Party,Not very confident or not at all confident,Not very confident,A moderate financial hardship,A severe financial hardship or a moderate financial hardship,Not too worried,Not too worried or not at all worried,Election day,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,No,1.0,No,About right,Too liberal,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,About right,Conservative,102.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,White,South,Female,White women,Rural,Small Cities/Rural,English, Georgia,Other,Election day exit poll,Version 1,No,Donald Trump,Election day,Too liberal,White Born-again/Evangelical Christians
277270931.0,0.35900420933,Raphael Warnock,Jon Ossoff,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,Latino 18-29,Latino 18-29,Complete,No,Call 1,6.0,The Democratic Party,Very confident or somewhat confident,Very confident,A moderate financial hardship,A severe financial hardship or a moderate financial hardship,Somewhat worried,Very worried or somewhat worried,Election day,"Containing the coronavirus now, even if it hurts the economy",Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Yes,3.0,Yes,Too conservative,Too liberal,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent men,Independent,All others,Too conservative,Moderate,62.0,Moderate/Liberal Republicans,Moderate Independents,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,South,Male,Latino men,"Cities 50,000-500,000","Cities over 50,000",English, Georgia,Other,Election day exit poll,Version 1,No,Joe Biden,Election day,Too liberal,All others
277270932.0,0.96402813914,Raphael Warnock,David Perdue,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,No,Call 1,1.0,The Republican Party,Not very confident or not at all confident,Not very confident,A moderate financial hardship,A severe financial hardship or a moderate financial hardship,Not at all worried,Not too worried or not at all worried,Election day,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,No,5.0,No,Too conservative,Too liberal,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,About right,Moderate,157.0,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,White,White,White,South,Male,White men,Rural,Small Cities/Rural,English, Georgia,Other,Election day exit poll,Version 1,Yes,Donald Trump,Election day,About right,All others
277270933.0,0.36489217583,Raphael Warnock,Jon Ossoff,30-44,30-59,40-44,18-44,30-44,40-49,Black 30-44,Black 30-44,Black 30-44,Complete,No,Call 1,13.0,The Democratic Party,Very confident or somewhat confident,Very confident,A moderate financial hardship,A severe financial hardship or a moderate financial hardship,Very worried,Very worried or somewhat worried,Election day,"Containing the coronavirus now, even if it hurts the economy",Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Yes,2.0,No,Omit,About right,Independent/Something else,Black non-Democrat,Black Independent,Independent women,Something else,All others,Omit,Moderate,39.0,Moderate/Liberal Republicans,Moderate Independents,Black,Black,State questionnaire,Black,Non-white,Black,South,Female,Black women,Suburbs,Suburbs,English, Georgia,Other,Election day exit poll,Version 1,No,Joe Biden,Election day,About right,All others
277270934.0,0.47591133596,Raphael Warnock,Jon Ossoff,30-44,30-59,30-34,18-44,30-44,30-39,Non-Black 30-44,All others,All others,Complete,No,Call 1,3.0,The Democratic Party,Very confident or somewhat confident,Very confident,A moderate financial hardship,A severe financial hardship or a moderate financial hardship,Very worried,Very worried or somewhat worried,Election day,"Containing the coronavirus now, even if it hurts the economy",Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,Yes,2.0,No,Too conservative,About right,Democrat,Non-black Democrat,All Other,Democratic women,Democrat,Non-White Democrats,Too conservative,Liberal,79.0,Liberal Democrats,Liberal Democrats,Other,Asian,State questionnaire,Asian,Non-white,Asian,South,Female,All other races,Suburbs,Suburbs,English, Georgia,Other,Election day exit poll,Version 1,No,Joe Biden,Election day,About right,All others
277270935.0,1.38866802102,Kelly Loeffler,David Perdue,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,No,Call 1,2.0,The Republican Party,Not very confident or not at all confident,Not very confident,No financial hardship at all,No financial hardship at all,Not at all worried,Not too worried or not at all worried,Election day,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus","An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,No,4.0,No,About right,Too liberal,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Something else,White Independent,About right,Conservative,128.0,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,White,White,White,South,Male,White men,"Cities 50,000-500,000","Cities over 50,000",English, Georgia,Other,Election day exit poll,Version 1,No,Donald Trump,Election day,Too liberal,All others
277270936.0,1.34325013832,Raphael Warnock,Jon Ossoff,65+,60+,65-74,45+,60+,65+,Black 60+,Black 60+,Black 65+,Complete,No,Call 1,12.0,The Democratic Party,Very confident or somewhat confident,Very confident,A severe financial hardship,A severe financial hardship or a moderate financial hardship,Very worried,Very worried or somewhat worried,Election day,"Containing the coronavirus now, even if it hurts the economy",Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Yes,4.0,No,Too liberal,About right,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,Too liberal,Moderate,142.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,State questionnaire,Black,Non-white,Black,South,Male,Black men,"Cities 50,000-500,000","Cities over 50,000",English, Georgia,Other,Election day exit poll,Version 1,Yes,Joe Biden,Election day,About right,All others
277270937.0,0.41908609354,Raphael Warnock,Jon Ossoff,30-44,30-59,30-34,18-44,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,Complete,Yes,Call 1,14.0,The Democratic Party,Very confident or somewhat confident,Somewhat confident,A moderate financial hardship,A severe financial hardship or a moderate financial hardship,Somewhat worried,Very worried or somewhat worried,Election day,"Containing the coronavirus now, even if it hurts the economy",Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,Yes,1.0,No,Too conservative,Too conservative,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Too conservative,Moderate,102.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,State questionnaire,Black,Non-white,Black,South,Female,Black women,Rural,Small Cities/Rural,English, Georgia,Other,Election day exit poll,Version 1,No,Joe Biden,Election day,Too conservative,All others
